m,score_pattern,success_mask,p,auc,score_utility_corr,classification,high_n_gain,max_curve,min_curve,f1,f2,f4,f8,f16,f32,f64
5,three_tier,27,0.8,0.375,-0.13363062095621217,nonmonotonic,0.19999968614491326,0.9999996861449133,0.76,0.8,0.76,0.8079999999999999,0.9164416,0.985926465912832,0.9996038591875209,0.9999996861449133
5,three_tier,28,0.6,1.0,0.8728715609439696,helps,0.4,1.0,0.6,0.6,0.84,0.9743999999999999,0.99934464,0.9999995705032704,0.9999999999998155,1.0
5,three_tier,29,0.8,0.875,0.5345224838248488,helps,0.19999999999999996,1.0,0.8,0.8,0.9199999999999999,0.9872,0.9996723200000001,0.9999997852516352,0.9999999999999077,1.0
5,three_tier,30,0.8,0.875,0.5345224838248488,helps,0.19999999999999996,1.0,0.8,0.8,0.9199999999999999,0.9872,0.9996723200000001,0.9999997852516352,0.9999999999999077,1.0
6,strict,1,0.16666666666666666,0.0,-0.6546536707079771,harms,-0.16666666666666666,0.16666666666666666,1.5787740357426653e-50,0.16666666666666666,0.027777777777777776,0.0007716049382716048,5.95374180765127e-07,3.544704151217461e-13,1.2564927519658303e-25,1.5787740357426653e-50
6,strict,2,0.16666666666666666,0.2,-0.3927922024247863,harms,-0.16666666666666666,0.16666666666666666,2.9123240587562523e-31,0.16666666666666666,0.08333333333333333,0.011574074074074072,0.00015182041609510736,2.323021865500363e-08,5.396595276097788e-16,2.9123240587562523e-31
6,strict,3,0.3333333333333333,0.0,-0.828078671210825,harms,-0.3333333333333333,0.3333333333333333,2.9123240587562523e-31,0.3333333333333333,0.1111111111111111,0.012345679012345677,0.0001524157902758725,2.3230573125418753e-08,5.396595277354281e-16,2.9123240587562523e-31
6,strict,4,0.16666666666666666,0.4,-0.13093073414159542,harms,-0.16666666666666669,0.16666666666666669,5.421010862398399e-20,0.16666666666666669,0.1388888888888889,0.05015432098765432,0.0037538342097241276,1.5235558489374582e-05,2.328301039943419e-10,5.421010862398399e-20
6,strict,5,0.3333333333333333,0.125,-0.6210590034081188,harms,-0.33333333333333337,0.33333333333333337,5.421010862398399e-20,0.33333333333333337,0.16666666666666669,0.05092592592592592,0.003754429583904893,1.5235558843844997e-05,2.3283010399434203e-10,5.421010862398399e-20
6,strict,6,0.3333333333333333,0.25,-0.4140393356054125,harms,-0.33333333333333337,0.33333333333333337,5.421010862427522e-20,0.33333333333333337,0.2222222222222222,0.06172839506172839,0.0039056546258192347,1.5258788708029585e-05,2.328306436538695e-10,5.421010862427522e-20
6,strict,7,0.5,0.0,-0.8783100656536799,harms,-0.5,0.5,5.421010862427522e-20,0.5,0.25,0.0625,0.00390625,1.52587890625e-05,2.3283064365386963e-10,5.421010862427522e-20
6,strict,8,0.16666666666666666,0.6,0.13093073414159548,nonmonotonic,-0.16666666666129434,0.19444444444444442,5.372289602948256e-12,0.16666666666666663,0.19444444444444442,0.13503086419753083,0.03511219231062336,0.0015071800512849434,2.3175871919548148e-06,5.372289602948256e-12
6,strict,9,0.3333333333333333,0.25,-0.4140393356054125,harms,-0.33333333332796095,0.33333333333333326,5.372289602948256e-12,0.33333333333333326,0.2222222222222222,0.13580246913580243,0.03511278768480412,0.0015071800516394138,2.3175871919548148e-06,5.372289602948256e-12
6,strict,10,0.3333333333333333,0.375,-0.20701966780270625,harms,-0.33333333332796095,0.33333333333333326,5.372289602948256e-12,0.33333333333333326,0.27777777777777773,0.1466049382716049,0.03526401272671847,0.0015072032815035984,2.3175871924944743e-06,5.372289602948256e-12
6,strict,11,0.5,0.1111111111111111,-0.6831300510639732,harms,-0.49999999999462763,0.49999999999999994,5.372289602948256e-12,0.49999999999999994,0.3055555555555555,0.1473765432098765,0.035264608100899236,0.001507203281858069,2.3175871924944743e-06,5.372289602948256e-12
6,strict,12,0.3333333333333333,0.5,-5.745950043620392e-18,harms,-0.333333333327961,0.3333333333333333,5.372289657158365e-12,0.3333333333333333,0.3333333333333333,0.18518518518518515,0.038866026520347485,0.001522415609774318,2.317820022058809e-06,5.372289657158365e-12
6,strict,13,0.5,0.2222222222222222,-0.48795003647426655,harms,-0.4999999999946277,0.5,5.372289657158365e-12,0.5,0.3611111111111111,0.18595679012345676,0.038866621894528254,0.0015224156101287885,2.317820022058809e-06,5.372289657158365e-12
6,strict,14,0.5,0.3333333333333333,-0.29277002188455997,harms,-0.4999999999946277,0.5,5.372289657158365e-12,0.5,0.41666666666666663,0.19675925925925922,0.0390178469364426,0.001522438839992973,2.3178200225984687e-06,5.372289657158365e-12
6,strict,15,0.6666666666666666,0.0,-0.8280786712108251,harms,-0.6666666666612944,0.6666666666666666,5.372289657158365e-12,0.6666666666666666,0.4444444444444444,0.19753086419753083,0.03901844231062336,0.0015224388403474434,2.3178200225984687e-06,5.372289657158365e-12
6,strict,16,0.16666666666666666,0.8,0.39279220242478635,nonmonotonic,-0.16665810812084195,0.2847222222222223,8.558545824789924e-06,0.16666666666666674,0.2500000000000001,0.2847222222222223,0.19354959705075458,0.052565454092047985,0.002923182341843673,8.558545824789924e-06
6,strict,17,0.3333333333333333,0.375,-0.20701966780270634,nonmonotonic,-0.3333247747875086,0.33333333333333337,8.558545824789924e-06,0.33333333333333337,0.2777777777777779,0.28549382716049393,0.19355019242493535,0.05256545409240246,0.002923182341843673,8.558545824789924e-06
6,strict,18,0.3333333333333333,0.5,-5.745950043620392e-18,harms,-0.3333247747875086,0.3333333333333334,8.558545824789924e-06,0.33333333333333337,0.3333333333333334,0.2962962962962964,0.19370141746684968,0.05256547732226664,0.0029231823418442125,8.558545824789924e-06
6,strict,19,0.5,0.2222222222222222,-0.48795003647426655,harms,-0.49999144145417523,0.5,8.558545824789924e-06,0.5,0.3611111111111112,0.297067901234568,0.19370201284103045,0.05256547732262111,0.0029231823418442125,8.558545824789924e-06
6,strict,20,0.3333333333333333,0.625,0.20701966780270634,nonmonotonic,-0.33332477478750866,0.388888888888889,8.558545824789978e-06,0.3333333333333334,0.388888888888889,0.33487654320987664,0.19730343126047872,0.05258068965053736,0.002923182574673777,8.558545824789978e-06
6,strict,21,0.5,0.3333333333333333,-0.29277002188455997,harms,-0.49999144145417534,0.5000000000000001,8.558545824789978e-06,0.5000000000000001,0.4166666666666668,0.33564814814814825,0.19730402663465949,0.052580689650891826,0.002923182574673777,8.558545824789978e-06
6,strict,22,0.5,0.4444444444444444,-0.0975900072948533,harms,-0.49999144145417534,0.5000000000000001,8.558545824789978e-06,0.5000000000000001,0.4722222222222223,0.3464506172839507,0.19745525167657382,0.05258071288075601,0.0029231825746743167,8.558545824789978e-06
6,strict,23,0.6666666666666666,0.125,-0.6210590034081189,harms,-0.6666581081208419,0.6666666666666667,8.558545824789978e-06,0.6666666666666667,0.5000000000000001,0.3472222222222223,0.19745584705075458,0.052580712881110485,0.0029231825746743167,8.558545824789978e-06
6,strict,24,0.3333333333333333,0.75,0.4140393356054125,nonmonotonic,-0.3333247747821363,0.44444444444444453,8.558551197079527e-06,0.33333333333333337,0.44444444444444453,0.4197530864197532,0.22866178936137793,0.05407263414333293,0.0029254999290356277,8.558551197079527e-06
6,strict,25,0.5,0.4444444444444444,-0.0975900072948533,harms,-0.4999914414488029,0.5,8.558551197079527e-06,0.5,0.4722222222222223,0.4205246913580247,0.22866238473555872,0.0540726341436874,0.0029254999290356277,8.558551197079527e-06
6,strict,26,0.5,0.5555555555555556,0.0975900072948533,nonmonotonic,-0.4999914414488029,0.5277777777777779,8.558551197079527e-06,0.5,0.5277777777777779,0.43132716049382724,0.22881360977747306,0.05407265737355158,0.0029254999290361677,8.558551197079527e-06
6,strict,27,0.6666666666666666,0.25,-0.41403933560541256,harms,-0.6666581081154697,0.6666666666666667,8.558551197079527e-06,0.6666666666666667,0.5555555555555556,0.4320987654320988,0.22881420515165382,0.054072657373906055,0.0029254999290361677,8.558551197079527e-06
6,strict,28,0.5,0.6666666666666666,0.29277002188455997,nonmonotonic,-0.4999914414488029,0.5833333333333335,8.558551197079582e-06,0.5,0.5833333333333335,0.46990740740740744,0.23241562357110207,0.054087869701822305,0.002925500161865732,8.558551197079582e-06
6,strict,29,0.6666666666666666,0.375,-0.20701966780270625,harms,-0.6666581081154697,0.6666666666666667,8.558551197079582e-06,0.6666666666666667,0.6111111111111112,0.4706790123456791,0.23241621894528283,0.05408786970217677,0.002925500161865732,8.558551197079582e-06
6,strict,30,0.6666666666666666,0.5,-1.1491900087240784e-17,harms,-0.6666581081154697,0.6666666666666667,8.558551197079582e-06,0.6666666666666667,0.6666666666666667,0.4814814814814815,0.2325674439871972,0.05408789293204096,0.0029255001618662714,8.558551197079582e-06
6,strict,31,0.8333333333333334,0.0,-0.6546536707079772,harms,-0.8333247747821363,0.8333333333333334,8.558551197079582e-06,0.8333333333333334,0.6944444444444445,0.4822530864197532,0.23256803936137793,0.05408789293239543,0.0029255001618662714,8.558551197079582e-06
6,strict,32,0.16666666666666666,1.0,0.6546536707079772,helps,0.8333247747821363,0.9999914414488029,0.16666666666666663,0.16666666666666663,0.30555555555555547,0.5177469135802468,0.7674319606386221,0.9459121070676045,0.9970744998381337,0.9999914414488029
6,strict,33,0.3333333333333333,0.5,-2.298380017448157e-17,helps,0.6666581081154697,0.9999914414488029,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.5185185185185184,0.7674325560128028,0.945912107067959,0.9970744998381337,0.9999914414488029
6,strict,34,0.3333333333333333,0.625,0.20701966780270625,helps,0.6666581081154697,0.9999914414488029,0.33333333333333326,0.33333333333333326,0.3888888888888888,0.5293209876543209,0.7675837810547171,0.9459121302978232,0.9970744998381342,0.9999914414488029
6,strict,35,0.5,0.3333333333333333,-0.29277002188455997,nonmonotonic,0.499991441448803,0.9999914414488029,0.4166666666666666,0.49999999999999994,0.4166666666666666,0.5300925925925924,0.767584376428898,0.9459121302981777,0.9970744998381342,0.9999914414488029
6,strict,36,0.3333333333333333,0.75,0.4140393356054125,helps,0.6666581081154697,0.9999914414488029,0.3333333333333333,0.3333333333333333,0.44444444444444436,0.5679012345679011,0.7711857948483462,0.9459273426260939,0.9970745000709638,0.9999914414488029
6,strict,37,0.5,0.4444444444444444,-0.0975900072948533,nonmonotonic,0.4999914414488029,0.9999914414488029,0.47222222222222215,0.5,0.47222222222222215,0.5686728395061728,0.771186390222527,0.9459273426264484,0.9970745000709638,0.9999914414488029
6,strict,38,0.5,0.5555555555555556,0.0975900072948533,helps,0.4999914414488029,0.9999914414488029,0.5,0.5,0.5277777777777777,0.5794753086419753,0.7713376152644413,0.9459273658563125,0.9970745000709643,0.9999914414488029
6,strict,39,0.6666666666666666,0.25,-0.41403933560541256,nonmonotonic,0.3333247747821363,0.9999914414488029,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.5802469135802468,0.7713382106386221,0.945927365856667,0.9970745000709643,0.9999914414488029
6,strict,40,0.3333333333333333,0.875,0.6210590034081188,helps,0.6666581081208419,0.9999914414541752,0.33333333333333326,0.33333333333333326,0.4999999999999999,0.6527777777777777,0.8025441529492454,0.9474192871188895,0.9970768174253256,0.9999914414541752
6,strict,41,0.5,0.5555555555555556,0.0975900072948533,helps,0.4999914414541753,0.9999914414541752,0.4999999999999999,0.4999999999999999,0.5277777777777777,0.6535493827160492,0.8025447483234261,0.947419287119244,0.9970768174253256,0.9999914414541752
6,strict,42,0.5,0.6666666666666666,0.29277002188455997,helps,0.4999914414541753,0.9999914414541752,0.4999999999999999,0.4999999999999999,0.5833333333333333,0.6643518518518517,0.8026959733653405,0.9474193103491081,0.9970768174253262,0.9999914414541752
6,strict,43,0.6666666666666666,0.375,-0.20701966780270628,nonmonotonic,0.33332477478750866,0.9999914414541752,0.6111111111111109,0.6666666666666665,0.6111111111111109,0.6651234567901233,0.8026965687395213,0.9474193103494626,0.9970768174253262,0.9999914414541752
6,strict,44,0.5,0.7777777777777778,0.48795003647426655,helps,0.49999144145417523,0.9999914414541752,0.49999999999999994,0.49999999999999994,0.6388888888888888,0.702932098765432,0.8062979871589695,0.9474345226773788,0.9970768176581557,0.9999914414541752
6,strict,45,0.6666666666666666,0.5,-1.1491900087240784e-17,helps,0.33332477478750855,0.9999914414541752,0.6666666666666665,0.6666666666666666,0.6666666666666665,0.7037037037037036,0.8062985825331503,0.9474345226777333,0.9970768176581557,0.9999914414541752
6,strict,46,0.6666666666666666,0.625,0.20701966780270625,nonmonotonic,0.33332477478750855,0.9999914414541752,0.6666666666666666,0.6666666666666666,0.7222222222222221,0.714506172839506,0.8064498075750647,0.9474345459075975,0.9970768176581563,0.9999914414541752
6,strict,47,0.8333333333333334,0.2,-0.39279220242478635,nonmonotonic,0.16665810812084192,0.9999914414541752,0.7152777777777777,0.8333333333333333,0.7499999999999999,0.7152777777777777,0.8064504029492454,0.947434545907952,0.9970768176581563,0.9999914414541752
6,strict,48,0.3333333333333333,1.0,0.828078671210825,helps,0.6666666666612944,0.9999999999946277,0.33333333333333337,0.33333333333333337,0.5555555555555556,0.8024691358024691,0.9609815576893767,0.9984775611596525,0.9999976821799773,0.9999999999946277
6,strict,49,0.5,0.6666666666666666,0.29277002188455997,helps,0.49999999999462774,0.9999999999946277,0.5,0.5,0.5833333333333334,0.8032407407407407,0.9609821530635574,0.998477561160007,0.9999976821799773,0.9999999999946277
6,strict,50,0.5,0.7777777777777778,0.48795003647426655,helps,0.49999999999462774,0.9999999999946277,0.5,0.5,0.6388888888888888,0.8140432098765432,0.9611333781054717,0.9984775843898712,0.9999976821799779,0.9999999999946277
6,strict,51,0.6666666666666666,0.5,-1.1491900087240785e-17,helps,0.3333333333279611,0.9999999999946277,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.8148148148148149,0.9611339734796525,0.9984775843902256,0.9999976821799779,0.9999999999946277
6,strict,52,0.5,0.8888888888888888,0.6831300510639732,helps,0.49999999999462774,0.9999999999946277,0.5,0.5,0.6944444444444444,0.8526234567901234,0.9647353918991008,0.9984927967181418,0.9999976824128074,0.9999999999946277
6,strict,53,0.6666666666666666,0.625,0.20701966780270625,helps,0.333333333327961,0.9999999999946277,0.6666666666666667,0.6666666666666667,0.7222222222222223,0.8533950617283951,0.9647359872732816,0.9984927967184963,0.9999976824128074,0.9999999999946277
6,strict,54,0.6666666666666666,0.75,0.4140393356054125,helps,0.333333333327961,0.9999999999946277,0.6666666666666667,0.6666666666666667,0.7777777777777778,0.8641975308641976,0.9648872123151959,0.9984928199483606,0.999997682412808,0.9999999999946277
6,strict,55,0.8333333333333334,0.4,-0.13093073414159542,nonmonotonic,0.16666666666129437,0.9999999999946277,0.8055555555555556,0.8333333333333334,0.8055555555555556,0.8649691358024691,0.9648878076893767,0.998492819948715,0.999997682412808,0.9999999999946277
6,strict,56,0.5,1.0,0.8783100656536799,helps,0.5,1.0,0.5,0.5,0.75,0.9375,0.99609375,0.9999847412109375,0.9999999997671694,1.0
6,strict,57,0.6666666666666666,0.75,0.4140393356054125,helps,0.33333333333333337,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.9382716049382716,0.9960943453741808,0.9999847412112919,0.9999999997671694,1.0
6,strict,58,0.6666666666666666,0.875,0.6210590034081188,helps,0.33333333333333337,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.9490740740740741,0.9962455704160951,0.9999847644411561,0.9999999997671698,1.0
6,strict,59,0.8333333333333334,0.6,0.13093073414159542,helps,0.16666666666666663,1.0,0.8333333333333334,0.8333333333333334,0.861111111111111,0.9498456790123456,0.9962461657902759,0.9999847644415106,0.9999999997671698,1.0
6,strict,60,0.6666666666666666,1.0,0.828078671210825,helps,0.33333333333333337,1.0,0.6666666666666666,0.6666666666666666,0.888888888888889,0.9876543209876543,0.9998475842097241,0.9999999767694269,0.9999999999999994,1.0
6,strict,61,0.8333333333333334,0.8,0.3927922024247863,helps,0.16666666666666663,1.0,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9884259259259259,0.9998481795839049,0.9999999767697814,0.9999999999999994,1.0
6,strict,62,0.8333333333333334,1.0,0.6546536707079771,helps,0.16666666666666663,1.0,0.8333333333333334,0.8333333333333334,0.9722222222222222,0.9992283950617283,0.9999994046258193,0.9999999999996455,1.0,1.0
6,two_tier,1,0.16666666666666666,0.2,-0.44721359549995787,harms,-0.16666666666666666,0.16666666666666666,1.807003620809174e-20,0.16666666666666666,0.08333333333333333,0.020833333333333332,0.0013020833333333333,5.086263020833333e-06,7.761021455128987e-11,1.807003620809174e-20
6,two_tier,2,0.16666666666666666,0.2,-0.44721359549995787,harms,-0.16666666666666666,0.16666666666666666,1.807003620809174e-20,0.16666666666666666,0.08333333333333333,0.020833333333333332,0.0013020833333333333,5.086263020833333e-06,7.761021455128987e-11,1.807003620809174e-20
6,two_tier,3,0.3333333333333333,0.125,-0.7071067811865474,harms,-0.3333333333333333,0.3333333333333333,3.614007241618348e-20,0.3333333333333333,0.16666666666666666,0.041666666666666664,0.0026041666666666665,1.0172526041666666e-05,1.5522042910257974e-10,3.614007241618348e-20
6,two_tier,4,0.16666666666666666,0.2,-0.44721359549995776,harms,-0.16666666666666666,0.16666666666666666,1.807003620809174e-20,0.16666666666666666,0.08333333333333333,0.020833333333333332,0.0013020833333333333,5.086263020833333e-06,7.761021455128987e-11,1.807003620809174e-20
6,two_tier,5,0.3333333333333333,0.125,-0.7071067811865474,harms,-0.3333333333333333,0.3333333333333333,3.614007241618348e-20,0.3333333333333333,0.16666666666666666,0.041666666666666664,0.0026041666666666665,1.0172526041666666e-05,1.5522042910257974e-10,3.614007241618348e-20
6,two_tier,6,0.3333333333333333,0.125,-0.7071067811865474,harms,-0.3333333333333333,0.3333333333333333,3.614007241618348e-20,0.3333333333333333,0.16666666666666666,0.041666666666666664,0.0026041666666666665,1.0172526041666666e-05,1.5522042910257974e-10,3.614007241618348e-20
6,two_tier,7,0.5,0.0,-0.9999999999999998,harms,-0.5,0.5,5.421010862427522e-20,0.5,0.25,0.0625,0.00390625,1.52587890625e-05,2.3283064365386963e-10,5.421010862427522e-20
6,two_tier,8,0.16666666666666666,0.8,0.4472135954999579,helps,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.3125,0.33203125,0.3333282470703125,0.3333333332557231,0.3333333333333333
6,two_tier,9,0.3333333333333333,0.5,0.0,flat,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
6,two_tier,10,0.3333333333333333,0.5,0.0,flat,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
6,two_tier,11,0.5,0.3333333333333333,-0.33333333333333326,harms,-0.16666666666666669,0.5,0.3333333333333333,0.5,0.41666666666666663,0.3541666666666667,0.3346354166666667,0.3333384195963542,0.33333333341094357,0.3333333333333333
