pool_id,family,budget,strategy,rollouts_used,labels_used,cpu_units,selected_utility,regret_vs_oracle
heldout_repairable_20006,repairable,16,blind_more_rollouts,12,4,28,0.3189532491793786,0.21403344308481753
heldout_repairable_20006,repairable,16,audit_fewer_rollouts,1,4,17,0.29409497521676603,0.23889171704743012
heldout_repairable_20006,repairable,16,calibrated_lcb,12,4,28,0.5130403927906799,0.019946299473516227
heldout_repairable_20006,repairable,16,conservative_stop_block,1,4,17,0.29409497521676603,0.23889171704743012
heldout_repairable_20006,repairable,16,oracle_upper_bound,12,0,12,0.5329866922641961,0.0
heldout_repairable_20006,repairable,32,blind_more_rollouts,24,8,56,0.3378974721823403,0.2502096112873308
heldout_repairable_20006,repairable,32,audit_fewer_rollouts,1,8,33,0.3037164837797427,0.2843905996899284
heldout_repairable_20006,repairable,32,calibrated_lcb,24,8,56,0.566475379594358,0.021631703875313102
heldout_repairable_20006,repairable,32,conservative_stop_block,1,8,33,0.3037164837797427,0.2843905996899284
heldout_repairable_20006,repairable,32,oracle_upper_bound,24,0,24,0.5881070834696711,0.0
heldout_repairable_20006,repairable,64,blind_more_rollouts,48,16,112,0.34112664409557725,0.2558985741577412
heldout_repairable_20006,repairable,64,audit_fewer_rollouts,1,16,65,0.2976971370090359,0.29932808124428256
heldout_repairable_20006,repairable,64,calibrated_lcb,48,16,112,0.5771817093464056,0.019843508906912888
heldout_repairable_20006,repairable,64,conservative_stop_block,1,16,65,0.2976971370090359,0.29932808124428256
heldout_repairable_20006,repairable,64,oracle_upper_bound,48,0,48,0.5970252182533184,0.0
heldout_repairable_20007,repairable,8,blind_more_rollouts,6,2,14,0.30893270545115314,0.16866507127486075
heldout_repairable_20007,repairable,8,audit_fewer_rollouts,1,2,9,0.2890520346411655,0.18854574208484837
heldout_repairable_20007,repairable,8,calibrated_lcb,6,2,14,0.46001644792667834,0.01758132879933555
heldout_repairable_20007,repairable,8,conservative_stop_block,1,2,9,0.2890520346411655,0.18854574208484837
heldout_repairable_20007,repairable,8,oracle_upper_bound,6,0,6,0.4775977767260139,0.0
heldout_repairable_20007,repairable,16,blind_more_rollouts,12,4,28,0.3143705635993946,0.21239623835694615
heldout_repairable_20007,repairable,16,audit_fewer_rollouts,1,4,17,0.2837918328830364,0.24297496907330435
heldout_repairable_20007,repairable,16,calibrated_lcb,12,4,28,0.40595465499797556,0.12081214695836517
heldout_repairable_20007,repairable,16,conservative_stop_block,1,4,17,0.2837918328830364,0.24297496907330435
heldout_repairable_20007,repairable,16,oracle_upper_bound,12,0,12,0.5267668019563407,0.0
heldout_repairable_20007,repairable,32,blind_more_rollouts,24,8,56,0.3482650272703116,0.22511391306633455
heldout_repairable_20007,repairable,32,audit_fewer_rollouts,1,8,33,0.28903792605516726,0.2843410142814789
heldout_repairable_20007,repairable,32,calibrated_lcb,24,8,56,0.5553466851104162,0.018032255226229976
heldout_repairable_20007,repairable,32,conservative_stop_block,1,8,33,0.28903792605516726,0.2843410142814789
heldout_repairable_20007,repairable,32,oracle_upper_bound,24,0,24,0.5733789403366462,0.0
heldout_repairable_20007,repairable,64,blind_more_rollouts,48,16,112,0.3446052990413552,0.2597060730062629
heldout_repairable_20007,repairable,64,audit_fewer_rollouts,1,16,65,0.288672111955254,0.3156392600923641
heldout_repairable_20007,repairable,64,calibrated_lcb,48,16,112,0.5879682783745953,0.01634309367302278
heldout_repairable_20007,repairable,64,conservative_stop_block,1,16,65,0.288672111955254,0.3156392600923641
heldout_repairable_20007,repairable,64,oracle_upper_bound,48,0,48,0.6043113720476181,0.0
heldout_repairable_20008,repairable,8,blind_more_rollouts,6,2,14,0.33658872732295275,0.1481970418160246
heldout_repairable_20008,repairable,8,audit_fewer_rollouts,1,2,9,0.29911561928952174,0.18567014984945562
heldout_repairable_20008,repairable,8,calibrated_lcb,6,2,14,0.46587001994840516,0.018915749190572206
heldout_repairable_20008,repairable,8,conservative_stop_block,1,2,9,0.29911561928952174,0.18567014984945562
heldout_repairable_20008,repairable,8,oracle_upper_bound,6,0,6,0.48478576913897736,0.0
heldout_repairable_20008,repairable,16,blind_more_rollouts,12,4,28,0.3487090451129644,0.18537174211523155
heldout_repairable_20008,repairable,16,audit_fewer_rollouts,1,4,17,0.300146828030181,0.23393395919801496
heldout_repairable_20008,repairable,16,calibrated_lcb,12,4,28,0.5004973185293524,0.033583468698843544
heldout_repairable_20008,repairable,16,conservative_stop_block,1,4,17,0.300146828030181,0.23393395919801496
heldout_repairable_20008,repairable,16,oracle_upper_bound,12,0,12,0.534080787228196,0.0
heldout_repairable_20008,repairable,32,blind_more_rollouts,24,8,56,0.3785025957307893,0.197626463712903
heldout_repairable_20008,repairable,32,audit_fewer_rollouts,1,8,33,0.30165012142499464,0.27447893801869766
heldout_repairable_20008,repairable,32,calibrated_lcb,24,8,56,0.5059988272006838,0.07013023224300852
heldout_repairable_20008,repairable,32,conservative_stop_block,1,8,33,0.30165012142499464,0.27447893801869766
heldout_repairable_20008,repairable,32,oracle_upper_bound,24,0,24,0.5761290594436923,0.0
heldout_repairable_20008,repairable,64,blind_more_rollouts,48,16,112,0.3990313135518313,0.20760066708028113
heldout_repairable_20008,repairable,64,audit_fewer_rollouts,1,16,65,0.3006332791068804,0.305998701525232
heldout_repairable_20008,repairable,64,calibrated_lcb,48,16,112,0.5621652507295154,0.044466729902597035
heldout_repairable_20008,repairable,64,conservative_stop_block,1,16,65,0.3006332791068804,0.305998701525232
heldout_repairable_20008,repairable,64,oracle_upper_bound,48,0,48,0.6066319806321124,0.0
heldout_repairable_20009,repairable,8,blind_more_rollouts,6,2,14,0.3322719465313568,0.14344011943134333
heldout_repairable_20009,repairable,8,audit_fewer_rollouts,1,2,9,0.3004790458941213,0.17523302006857883
heldout_repairable_20009,repairable,8,calibrated_lcb,6,2,14,0.4536122407732569,0.0220998251894432
heldout_repairable_20009,repairable,8,conservative_stop_block,1,2,9,0.3004790458941213,0.17523302006857883
heldout_repairable_20009,repairable,8,oracle_upper_bound,6,0,6,0.4757120659627001,0.0
heldout_repairable_20009,repairable,16,blind_more_rollouts,12,4,28,0.35278287693584787,0.1757091704569812
heldout_repairable_20009,repairable,16,audit_fewer_rollouts,1,4,17,0.30036471768597756,0.2281273297068515
heldout_repairable_20009,repairable,16,calibrated_lcb,12,4,28,0.15028296038573583,0.3782090870070932
heldout_repairable_20009,repairable,16,conservative_stop_block,1,4,17,0.30036471768597756,0.2281273297068515
heldout_repairable_20009,repairable,16,oracle_upper_bound,12,0,12,0.5284920473928291,0.0
heldout_repairable_20009,repairable,32,blind_more_rollouts,24,8,56,0.3870805393370752,0.18197752442542725
heldout_repairable_20009,repairable,32,audit_fewer_rollouts,1,8,33,0.30428287282628086,0.2647751909362216
heldout_repairable_20009,repairable,32,calibrated_lcb,24,8,56,0.3943100499534595,0.17474801380904298
heldout_repairable_20009,repairable,32,conservative_stop_block,1,8,33,0.30428287282628086,0.2647751909362216
heldout_repairable_20009,repairable,32,oracle_upper_bound,24,0,24,0.5690580637625025,0.0
heldout_repairable_20009,repairable,64,blind_more_rollouts,48,16,112,0.41097835114932824,0.1865750635957698
heldout_repairable_20009,repairable,64,audit_fewer_rollouts,1,16,65,0.3008683023442126,0.29668511240088546
heldout_repairable_20009,repairable,64,calibrated_lcb,48,16,112,0.5677484930513373,0.0298049216937607
heldout_repairable_20009,repairable,64,conservative_stop_block,1,16,65,0.3008683023442126,0.29668511240088546
heldout_repairable_20009,repairable,64,oracle_upper_bound,48,0,48,0.597553414745098,0.0
heldout_saturated_20000,saturated,8,blind_more_rollouts,6,2,14,0.5748100533140976,0.013838922727140934
heldout_saturated_20000,saturated,8,audit_fewer_rollouts,1,2,9,0.4940502432064175,0.09459873283482106
heldout_saturated_20000,saturated,8,calibrated_lcb,6,2,14,0.5770019117376762,0.011647064303562327
heldout_saturated_20000,saturated,8,conservative_stop_block,1,2,9,0.4940502432064175,0.09459873283482106
heldout_saturated_20000,saturated,8,oracle_upper_bound,6,0,6,0.5886489760412386,0.0
heldout_saturated_20000,saturated,16,blind_more_rollouts,12,4,28,0.5818364739801578,0.022279979557290552
heldout_saturated_20000,saturated,16,audit_fewer_rollouts,1,4,17,0.4931608626889384,0.11095559084850998
heldout_saturated_20000,saturated,16,calibrated_lcb,12,4,28,0.5826119992572518,0.02150445428019654
heldout_saturated_20000,saturated,16,conservative_stop_block,1,4,17,0.4931608626889384,0.11095559084850998
heldout_saturated_20000,saturated,16,oracle_upper_bound,12,0,12,0.6041164535374484,0.0
heldout_saturated_20000,saturated,32,blind_more_rollouts,24,8,56,0.5870717281811056,0.027933120199479466
heldout_saturated_20000,saturated,32,audit_fewer_rollouts,1,8,33,0.4972201008437338,0.11778474753685131
heldout_saturated_20000,saturated,32,calibrated_lcb,24,8,56,0.5881112917152131,0.026893556665371965
heldout_saturated_20000,saturated,32,conservative_stop_block,1,8,33,0.4972201008437338,0.11778474753685131
heldout_saturated_20000,saturated,32,oracle_upper_bound,24,0,24,0.6150048483805851,0.0
heldout_saturated_20000,saturated,64,blind_more_rollouts,48,16,112,0.6014670401943949,0.02201762847820965
heldout_saturated_20000,saturated,64,audit_fewer_rollouts,1,16,65,0.4914877026024648,0.13199696607013972
heldout_saturated_20000,saturated,64,calibrated_lcb,48,16,112,0.5946233446774789,0.028861323995125643
heldout_saturated_20000,saturated,64,conservative_stop_block,1,16,65,0.4914877026024648,0.13199696607013972
heldout_saturated_20000,saturated,64,oracle_upper_bound,48,0,48,0.6234846686726045,0.0
heldout_saturated_20001,saturated,8,blind_more_rollouts,6,2,14,0.5758853159386301,0.015030849067809271
heldout_saturated_20001,saturated,8,audit_fewer_rollouts,1,2,9,0.4943666324818601,0.09654953252457932
heldout_saturated_20001,saturated,8,calibrated_lcb,6,2,14,0.5782757276779478,0.012640437328491627
heldout_saturated_20001,saturated,8,conservative_stop_block,1,2,9,0.4943666324818601,0.09654953252457932
heldout_saturated_20001,saturated,8,oracle_upper_bound,6,0,6,0.5909161650064394,0.0
heldout_saturated_20001,saturated,16,blind_more_rollouts,12,4,28,0.5797135785032758,0.02656449641929648
heldout_saturated_20001,saturated,16,audit_fewer_rollouts,1,4,17,0.49267656739055066,0.11360150753202158
heldout_saturated_20001,saturated,16,calibrated_lcb,12,4,28,0.5832220591992958,0.023056015723276424
heldout_saturated_20001,saturated,16,conservative_stop_block,1,4,17,0.49267656739055066,0.11360150753202158
heldout_saturated_20001,saturated,16,oracle_upper_bound,12,0,12,0.6062780749225722,0.0
heldout_saturated_20001,saturated,32,blind_more_rollouts,24,8,56,0.5776327151071201,0.03472708162133564
heldout_saturated_20001,saturated,32,audit_fewer_rollouts,1,8,33,0.4944055205744303,0.11795427615402543
heldout_saturated_20001,saturated,32,calibrated_lcb,24,8,56,0.5881239150553086,0.024235881673147164
heldout_saturated_20001,saturated,32,conservative_stop_block,1,8,33,0.4944055205744303,0.11795427615402543
heldout_saturated_20001,saturated,32,oracle_upper_bound,24,0,24,0.6123597967284558,0.0
heldout_saturated_20001,saturated,64,blind_more_rollouts,48,16,112,0.5777140824056772,0.056481235552828246
heldout_saturated_20001,saturated,64,audit_fewer_rollouts,1,16,65,0.4969558899272539,0.13723942803125155
heldout_saturated_20001,saturated,64,calibrated_lcb,48,16,112,0.6004230718488505,0.03377224610965501
heldout_saturated_20001,saturated,64,conservative_stop_block,1,16,65,0.4969558899272539,0.13723942803125155
heldout_saturated_20001,saturated,64,oracle_upper_bound,48,0,48,0.6341953179585055,0.0
heldout_saturated_20002,saturated,8,blind_more_rollouts,6,2,14,0.5657810388614176,0.017343085180024698
heldout_saturated_20002,saturated,8,audit_fewer_rollouts,1,2,9,0.487405343440989,0.0957187806004533
heldout_saturated_20002,saturated,8,calibrated_lcb,6,2,14,0.5685612610245163,0.014562863016925998
heldout_saturated_20002,saturated,8,conservative_stop_block,1,2,9,0.487405343440989,0.0957187806004533
heldout_saturated_20002,saturated,8,oracle_upper_bound,6,0,6,0.5831241240414423,0.0
heldout_saturated_20002,saturated,16,blind_more_rollouts,12,4,28,0.5728074786234788,0.027529060199467326
heldout_saturated_20002,saturated,16,audit_fewer_rollouts,1,4,17,0.4869286309671861,0.11340790785576005
heldout_saturated_20002,saturated,16,calibrated_lcb,12,4,28,0.5749458827552666,0.02539065606767954
heldout_saturated_20002,saturated,16,conservative_stop_block,1,4,17,0.4869286309671861,0.11340790785576005
heldout_saturated_20002,saturated,16,oracle_upper_bound,12,0,12,0.6003365388229461,0.0
heldout_saturated_20002,saturated,32,blind_more_rollouts,24,8,56,0.5734894557535359,0.03833234033481803
heldout_saturated_20002,saturated,32,audit_fewer_rollouts,1,8,33,0.48938292412735157,0.1224388719610024
heldout_saturated_20002,saturated,32,calibrated_lcb,24,8,56,0.5777430590641465,0.034078737024207495
heldout_saturated_20002,saturated,32,conservative_stop_block,1,8,33,0.48938292412735157,0.1224388719610024
heldout_saturated_20002,saturated,32,oracle_upper_bound,24,0,24,0.611821796088354,0.0
heldout_saturated_20002,saturated,64,blind_more_rollouts,48,16,112,0.5800185531286243,0.03779116632813129
heldout_saturated_20002,saturated,64,audit_fewer_rollouts,1,16,65,0.48826707235933514,0.12954264709742042
heldout_saturated_20002,saturated,64,calibrated_lcb,48,16,112,0.5897712308387031,0.02803848861805247
heldout_saturated_20002,saturated,64,conservative_stop_block,1,16,65,0.48826707235933514,0.12954264709742042
heldout_saturated_20002,saturated,64,oracle_upper_bound,48,0,48,0.6178097194567556,0.0
heldout_saturated_20003,saturated,8,blind_more_rollouts,6,2,14,0.582618938451425,0.010976946740731908
heldout_saturated_20003,saturated,8,audit_fewer_rollouts,1,2,9,0.4921679698911092,0.10142791530104767
heldout_saturated_20003,saturated,8,calibrated_lcb,6,2,14,0.5800330733735346,0.013562811818622289
heldout_saturated_20003,saturated,8,conservative_stop_block,1,2,9,0.4921679698911092,0.10142791530104767
heldout_saturated_20003,saturated,8,oracle_upper_bound,6,0,6,0.5935958851921569,0.0
heldout_saturated_20003,saturated,16,blind_more_rollouts,12,4,28,0.597183090191638,0.02192033605891419
heldout_saturated_20003,saturated,16,audit_fewer_rollouts,1,4,17,0.49430733428755186,0.12479609196300029
heldout_saturated_20003,saturated,16,calibrated_lcb,12,4,28,0.5968629754969054,0.02224045075364678
heldout_saturated_20003,saturated,16,conservative_stop_block,1,4,17,0.49430733428755186,0.12479609196300029
heldout_saturated_20003,saturated,16,oracle_upper_bound,12,0,12,0.6191034262505521,0.0
heldout_saturated_20003,saturated,32,blind_more_rollouts,24,8,56,0.6080756944177055,0.02647674375841602
heldout_saturated_20003,saturated,32,audit_fewer_rollouts,1,8,33,0.49266698014267096,0.14188545803345054
heldout_saturated_20003,saturated,32,calibrated_lcb,24,8,56,0.6048560696597618,0.029696368516359706
heldout_saturated_20003,saturated,32,conservative_stop_block,1,8,33,0.49266698014267096,0.14188545803345054
heldout_saturated_20003,saturated,32,oracle_upper_bound,24,0,24,0.6345524381761215,0.0
heldout_saturated_20003,saturated,64,blind_more_rollouts,48,16,112,0.6197147593276942,0.03583910133817503
heldout_saturated_20003,saturated,64,audit_fewer_rollouts,1,16,65,0.4926067464482104,0.16294711421765878
heldout_saturated_20003,saturated,64,calibrated_lcb,48,16,112,0.6106693100655773,0.04488455060029184
heldout_saturated_20003,saturated,64,conservative_stop_block,1,16,65,0.4926067464482104,0.16294711421765878
heldout_saturated_20003,saturated,64,oracle_upper_bound,48,0,48,0.6555538606658692,0.0
heldout_saturated_20004,saturated,8,blind_more_rollouts,6,2,14,0.5796198134169351,0.015157267147754672
heldout_saturated_20004,saturated,8,audit_fewer_rollouts,1,2,9,0.49329880606378934,0.10147827450090047
heldout_saturated_20004,saturated,8,calibrated_lcb,6,2,14,0.5804764717954296,0.014300608769260204
heldout_saturated_20004,saturated,8,conservative_stop_block,1,2,9,0.49329880606378934,0.10147827450090047
heldout_saturated_20004,saturated,8,oracle_upper_bound,6,0,6,0.5947770805646898,0.0
heldout_saturated_20004,saturated,16,blind_more_rollouts,12,4,28,0.5872238982574453,0.028880762826512085
heldout_saturated_20004,saturated,16,audit_fewer_rollouts,1,4,17,0.49160822586432723,0.12449643521963011
heldout_saturated_20004,saturated,16,calibrated_lcb,12,4,28,0.5879597905812789,0.028144870502678443
heldout_saturated_20004,saturated,16,conservative_stop_block,1,4,17,0.49160822586432723,0.12449643521963011
heldout_saturated_20004,saturated,16,oracle_upper_bound,12,0,12,0.6161046610839573,0.0
heldout_saturated_20004,saturated,32,blind_more_rollouts,24,8,56,0.582734869216682,0.04225109182742126
heldout_saturated_20004,saturated,32,audit_fewer_rollouts,1,8,33,0.4917245194261361,0.1332614416179672
heldout_saturated_20004,saturated,32,calibrated_lcb,24,8,56,0.5869947553270506,0.03799120571705272
heldout_saturated_20004,saturated,32,conservative_stop_block,1,8,33,0.4917245194261361,0.1332614416179672
heldout_saturated_20004,saturated,32,oracle_upper_bound,24,0,24,0.6249859610441033,0.0
heldout_saturated_20004,saturated,64,blind_more_rollouts,48,16,112,0.5881514961363401,0.05038953708407323
heldout_saturated_20004,saturated,64,audit_fewer_rollouts,1,16,65,0.4931704507298177,0.14537058249059565
heldout_saturated_20004,saturated,64,calibrated_lcb,48,16,112,0.5948818001249918,0.043659233095421524
heldout_saturated_20004,saturated,64,conservative_stop_block,1,16,65,0.4931704507298177,0.14537058249059565
heldout_saturated_20004,saturated,64,oracle_upper_bound,48,0,48,0.6385410332204133,0.0
heldout_saturated_20005,saturated,8,blind_more_rollouts,6,2,14,0.5747198797384049,0.01326078226183447
heldout_saturated_20005,saturated,8,audit_fewer_rollouts,1,2,9,0.4843273658223053,0.10365329617793406
heldout_saturated_20005,saturated,8,calibrated_lcb,6,2,14,0.5760881902635034,0.01189247173673591
heldout_saturated_20005,saturated,8,conservative_stop_block,1,2,9,0.4843273658223053,0.10365329617793406
heldout_saturated_20005,saturated,8,oracle_upper_bound,6,0,6,0.5879806620002394,0.0
heldout_saturated_20005,saturated,16,blind_more_rollouts,12,4,28,0.581686717517141,0.023868795303742307
heldout_saturated_20005,saturated,16,audit_fewer_rollouts,1,4,17,0.483213105255314,0.12234240756556924
heldout_saturated_20005,saturated,16,calibrated_lcb,12,4,28,0.5820530622084261,0.02350245061245715
heldout_saturated_20005,saturated,16,conservative_stop_block,1,4,17,0.483213105255314,0.12234240756556924
heldout_saturated_20005,saturated,16,oracle_upper_bound,12,0,12,0.6055555128208833,0.0
heldout_saturated_20005,saturated,32,blind_more_rollouts,24,8,56,0.5749814540910095,0.04297143100213108
heldout_saturated_20005,saturated,32,audit_fewer_rollouts,1,8,33,0.48349177786824354,0.13446110722489707
heldout_saturated_20005,saturated,32,calibrated_lcb,24,8,56,0.5769109442723044,0.04104194082083623
heldout_saturated_20005,saturated,32,conservative_stop_block,1,8,33,0.48349177786824354,0.13446110722489707
heldout_saturated_20005,saturated,32,oracle_upper_bound,24,0,24,0.6179528850931406,0.0
heldout_saturated_20005,saturated,64,blind_more_rollouts,48,16,112,0.5767396128964983,0.051385189266166864
heldout_saturated_20005,saturated,64,audit_fewer_rollouts,1,16,65,0.48527529460992136,0.14284950755274384
heldout_saturated_20005,saturated,64,calibrated_lcb,48,16,112,0.5749913481679251,0.05313345399474012
heldout_saturated_20005,saturated,64,conservative_stop_block,1,16,65,0.48527529460992136,0.14284950755274384
heldout_saturated_20005,saturated,64,oracle_upper_bound,48,0,48,0.6281248021626652,0.0
heldout_saturated_20006,saturated,8,blind_more_rollouts,6,2,14,0.5676220659509732,0.013595437427377122
heldout_saturated_20006,saturated,8,audit_fewer_rollouts,1,2,9,0.48781305210282616,0.09340445127552416
heldout_saturated_20006,saturated,8,calibrated_lcb,6,2,14,0.5681993457908835,0.013018157587466828
heldout_saturated_20006,saturated,8,conservative_stop_block,1,2,9,0.48781305210282616,0.09340445127552416
heldout_saturated_20006,saturated,8,oracle_upper_bound,6,0,6,0.5812175033783503,0.0
heldout_saturated_20006,saturated,16,blind_more_rollouts,12,4,28,0.5767621882810738,0.020834136192348307
heldout_saturated_20006,saturated,16,audit_fewer_rollouts,1,4,17,0.4902915530824405,0.10730477139098166
heldout_saturated_20006,saturated,16,calibrated_lcb,12,4,28,0.5771770128667171,0.02041931160670507
heldout_saturated_20006,saturated,16,conservative_stop_block,1,4,17,0.4902915530824405,0.10730477139098166
heldout_saturated_20006,saturated,16,oracle_upper_bound,12,0,12,0.5975963244734221,0.0
heldout_saturated_20006,saturated,32,blind_more_rollouts,24,8,56,0.584675450217178,0.02378469763507085
heldout_saturated_20006,saturated,32,audit_fewer_rollouts,1,8,33,0.4843418482908397,0.12411829956140918
heldout_saturated_20006,saturated,32,calibrated_lcb,24,8,56,0.586187060704996,0.022273087147252846
heldout_saturated_20006,saturated,32,conservative_stop_block,1,8,33,0.4843418482908397,0.12411829956140918
heldout_saturated_20006,saturated,32,oracle_upper_bound,24,0,24,0.6084601478522489,0.0
heldout_saturated_20006,saturated,64,blind_more_rollouts,48,16,112,0.5839191856648847,0.031184534461277336
heldout_saturated_20006,saturated,64,audit_fewer_rollouts,48,16,112,0.5848532913531544,0.030250428773007543
heldout_saturated_20006,saturated,64,calibrated_lcb,48,16,112,0.5895679607197801,0.025535759406381864
heldout_saturated_20006,saturated,64,conservative_stop_block,48,16,112,0.5839191856648847,0.031184534461277336
heldout_saturated_20006,saturated,64,oracle_upper_bound,48,0,48,0.615103720126162,0.0
heldout_saturated_20007,saturated,8,blind_more_rollouts,6,2,14,0.5780772547355283,0.016660236965315822
heldout_saturated_20007,saturated,8,audit_fewer_rollouts,1,2,9,0.4945720165770544,0.1001654751237897
heldout_saturated_20007,saturated,8,calibrated_lcb,6,2,14,0.5808134648097285,0.013924026891115604
heldout_saturated_20007,saturated,8,conservative_stop_block,1,2,9,0.4945720165770544,0.1001654751237897
heldout_saturated_20007,saturated,8,oracle_upper_bound,6,0,6,0.5947374917008441,0.0
heldout_saturated_20007,saturated,16,blind_more_rollouts,12,4,28,0.5852879335623918,0.0280628923372096
heldout_saturated_20007,saturated,16,audit_fewer_rollouts,1,4,17,0.49178421055348925,0.12156661534611218
heldout_saturated_20007,saturated,16,calibrated_lcb,12,4,28,0.5818115487834855,0.03153927711611593
heldout_saturated_20007,saturated,16,conservative_stop_block,1,4,17,0.49178421055348925,0.12156661534611218
heldout_saturated_20007,saturated,16,oracle_upper_bound,12,0,12,0.6133508258996014,0.0
heldout_saturated_20007,saturated,32,blind_more_rollouts,24,8,56,0.5941559541472753,0.03627165589708403
heldout_saturated_20007,saturated,32,audit_fewer_rollouts,1,8,33,0.4969035028058473,0.13352410723851205
heldout_saturated_20007,saturated,32,calibrated_lcb,24,8,56,0.5955621330881112,0.03486547695624809
heldout_saturated_20007,saturated,32,conservative_stop_block,1,8,33,0.4969035028058473,0.13352410723851205
heldout_saturated_20007,saturated,32,oracle_upper_bound,24,0,24,0.6304276100443593,0.0
heldout_saturated_20007,saturated,64,blind_more_rollouts,48,16,112,0.5990053859466544,0.045376686832941826
heldout_saturated_20007,saturated,64,audit_fewer_rollouts,1,16,65,0.4963604520326993,0.14802162074689695
heldout_saturated_20007,saturated,64,calibrated_lcb,48,16,112,0.6028711567724669,0.041510916007129306
heldout_saturated_20007,saturated,64,conservative_stop_block,1,16,65,0.4963604520326993,0.14802162074689695
heldout_saturated_20007,saturated,64,oracle_upper_bound,48,0,48,0.6443820727795962,0.0
heldout_saturated_20008,saturated,8,blind_more_rollouts,6,2,14,0.5843283245053679,0.016681211510929272
heldout_saturated_20008,saturated,8,audit_fewer_rollouts,1,2,9,0.4992448126041426,0.10176472341215453
heldout_saturated_20008,saturated,8,calibrated_lcb,6,2,14,0.5870852515523536,0.01392428446394356
heldout_saturated_20008,saturated,8,conservative_stop_block,1,2,9,0.4992448126041426,0.10176472341215453
heldout_saturated_20008,saturated,8,oracle_upper_bound,6,0,6,0.6010095360162971,0.0
heldout_saturated_20008,saturated,16,blind_more_rollouts,12,4,28,0.5922534361227128,0.030357471906494404
heldout_saturated_20008,saturated,16,audit_fewer_rollouts,1,4,17,0.5007835103210081,0.12182739770819906
heldout_saturated_20008,saturated,16,calibrated_lcb,12,4,28,0.6060628585153085,0.016548049513898655
heldout_saturated_20008,saturated,16,conservative_stop_block,1,4,17,0.5007835103210081,0.12182739770819906
heldout_saturated_20008,saturated,16,oracle_upper_bound,12,0,12,0.6226109080292072,0.0
heldout_saturated_20008,saturated,32,blind_more_rollouts,24,8,56,0.5925945394001222,0.045152955856819776
heldout_saturated_20008,saturated,32,audit_fewer_rollouts,1,8,33,0.49815597824712193,0.13959151700982003
heldout_saturated_20008,saturated,32,calibrated_lcb,24,8,56,0.5995070321065379,0.03824046315040408
heldout_saturated_20008,saturated,32,conservative_stop_block,1,8,33,0.49815597824712193,0.13959151700982003
heldout_saturated_20008,saturated,32,oracle_upper_bound,24,0,24,0.637747495256942,0.0
heldout_saturated_20008,saturated,64,blind_more_rollouts,48,16,112,0.6048880524782994,0.04316748210811827
heldout_saturated_20008,saturated,64,audit_fewer_rollouts,1,16,65,0.49550289374930867,0.15255264083710895
heldout_saturated_20008,saturated,64,calibrated_lcb,48,16,112,0.6183517071351109,0.02970382745130673
heldout_saturated_20008,saturated,64,conservative_stop_block,1,16,65,0.49550289374930867,0.15255264083710895
heldout_saturated_20008,saturated,64,oracle_upper_bound,48,0,48,0.6480555345864176,0.0
heldout_saturated_20009,saturated,8,blind_more_rollouts,6,2,14,0.5806991880234373,0.010625204590795967
heldout_saturated_20009,saturated,8,audit_fewer_rollouts,1,2,9,0.4842330305080394,0.10709136210619391
heldout_saturated_20009,saturated,8,calibrated_lcb,6,2,14,0.580067102650756,0.011257289963477302
heldout_saturated_20009,saturated,8,conservative_stop_block,1,2,9,0.4842330305080394,0.10709136210619391
heldout_saturated_20009,saturated,8,oracle_upper_bound,6,0,6,0.5913243926142333,0.0
heldout_saturated_20009,saturated,16,blind_more_rollouts,12,4,28,0.5944900551519469,0.0173711124358934
heldout_saturated_20009,saturated,16,audit_fewer_rollouts,1,4,17,0.4879485541358192,0.12391261345202104
heldout_saturated_20009,saturated,16,calibrated_lcb,12,4,28,0.46039982268536095,0.1514613449024793
heldout_saturated_20009,saturated,16,conservative_stop_block,1,4,17,0.4879485541358192,0.12391261345202104
heldout_saturated_20009,saturated,16,oracle_upper_bound,12,0,12,0.6118611675878403,0.0
heldout_saturated_20009,saturated,32,blind_more_rollouts,24,8,56,0.5999243175480224,0.024121213373277106
heldout_saturated_20009,saturated,32,audit_fewer_rollouts,24,8,56,0.5981690280010226,0.02587650292027699
heldout_saturated_20009,saturated,32,calibrated_lcb,24,8,56,0.6025476663183723,0.02149786460292724
heldout_saturated_20009,saturated,32,conservative_stop_block,24,8,56,0.5999243175480224,0.024121213373277106
heldout_saturated_20009,saturated,32,oracle_upper_bound,24,0,24,0.6240455309212996,0.0
heldout_saturated_20009,saturated,64,blind_more_rollouts,48,16,112,0.6026418550640531,0.02638180527046674
heldout_saturated_20009,saturated,64,audit_fewer_rollouts,48,16,112,0.6112897511947251,0.01773390913979478
heldout_saturated_20009,saturated,64,calibrated_lcb,48,16,112,0.608392287079116,0.020631373255403873
heldout_saturated_20009,saturated,64,conservative_stop_block,48,16,112,0.6026418550640531,0.02638180527046674
heldout_saturated_20009,saturated,64,oracle_upper_bound,48,0,48,0.6290236603345198,0.0
heldout_hidden_flip_20000,hidden_flip,8,blind_more_rollouts,6,2,14,0.6313342069548016,0.008027178100353694
heldout_hidden_flip_20000,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.49874910756025137,0.1406122774949039
heldout_hidden_flip_20000,hidden_flip,8,calibrated_lcb,6,2,14,0.6314128018888862,0.007948583166269119
