seed,state_id,mismatch,horizon,pool_size,scorer,N,normalized_real_utility,delta_value,delta_per_rollout,rollout_steps_proxy,wall_clock_seconds_proxy
912,5,severe,12,32,uncertainty_penalized,16,0.1838709824349966,0.01763644194638958,0.0022045552432986976,192,0.023000099999990198
912,5,severe,12,32,uncertainty_penalized,32,0.1906690547230829,0.006798072288086293,0.0004248795180053933,384,0.046000199999980396
912,5,severe,12,32,uncertainty_penalized,64,0.18972897342461548,-0.0009400812984674267,-2.9377540577107085e-05,768,0.09200039999996079
912,5,severe,12,32,uncertainty_penalized,128,0.19008114663211642,0.0003521732075009443,5.502706367202254e-06,1536,0.18400079999992158
912,5,severe,12,32,random_score,1,0.3951535140316281,0.0,0.0,12,0.0014375062499993874
912,5,severe,12,32,random_score,2,0.3871423668857761,-0.008011147145851993,-0.008011147145851993,24,0.0028750124999987747
912,5,severe,12,32,random_score,4,0.37387324297116126,-0.013269123914614822,-0.006634561957307411,48,0.0057500249999975495
912,5,severe,12,32,random_score,8,0.36567277971012846,-0.008200463261032798,-0.0020501158152581994,96,0.011500049999995099
912,5,severe,12,32,random_score,16,0.363057263826677,-0.002615515883451436,-0.0003269394854314295,192,0.023000099999990198
912,5,severe,12,32,random_score,32,0.33340709315326156,-0.029650170673415466,-0.0018531356670884666,384,0.046000199999980396
912,5,severe,12,32,random_score,64,0.22764360721766103,-0.10576348593560053,-0.0033051089354875166,768,0.09200039999996079
912,5,severe,12,32,random_score,128,0.14233539146540194,-0.08530821575225908,-0.0013329408711290481,1536,0.18400079999992158
912,5,severe,12,32,oracle_real_utility,1,0.3951535140316281,0.0,0.0,12,0.0014375062499993874
912,5,severe,12,32,oracle_real_utility,2,0.5441647179882152,0.14901120395658712,0.14901120395658712,24,0.0028750124999987747
912,5,severe,12,32,oracle_real_utility,4,0.6733081058103287,0.12914338782211354,0.06457169391105677,48,0.0057500249999975495
912,5,severe,12,32,oracle_real_utility,8,0.7900911943522787,0.11678308854194996,0.02919577213548749,96,0.011500049999995099
912,5,severe,12,32,oracle_real_utility,16,0.9031010359690661,0.1130098416167874,0.014126230202098425,192,0.023000099999990198
912,5,severe,12,32,oracle_real_utility,32,0.9769003928624986,0.07379935689343253,0.004612459805839533,384,0.046000199999980396
912,5,severe,12,32,oracle_real_utility,64,0.99747691925626,0.020576526393761396,0.0006430164498050436,768,0.09200039999996079
912,5,severe,12,32,oracle_real_utility,128,0.9997728020130767,0.0022958827568166917,3.587316807526081e-05,1536,0.18400079999992158
912,6,severe,12,32,predicted_utility,1,0.4627603748885679,0.0,0.0,12,0.0014375062499993874
912,6,severe,12,32,predicted_utility,2,0.5381632634526295,0.07540288856406163,0.07540288856406163,24,0.0028750124999987747
912,6,severe,12,32,predicted_utility,4,0.5297313365612659,-0.008431926891363628,-0.004215963445681814,48,0.0057500249999975495
912,6,severe,12,32,predicted_utility,8,0.41869047646016955,-0.11104086010109637,-0.027760215025274093,96,0.011500049999995099
912,6,severe,12,32,predicted_utility,16,0.30815397314273246,-0.11053650331743708,-0.013817062914679636,192,0.023000099999990198
912,6,severe,12,32,predicted_utility,32,0.2716721193077831,-0.03648185383494934,-0.0022801158646843338,384,0.046000199999980396
912,6,severe,12,32,predicted_utility,64,0.27595672636476204,0.004284607056978917,0.00013389397053059117,768,0.09200039999996079
912,6,severe,12,32,predicted_utility,128,0.2854751460675043,0.009518419702742253,0.0001487253078553477,1536,0.18400079999992158
912,6,severe,12,32,uncertainty_penalized,1,0.4627603748885679,0.0,0.0,12,0.0014375062499993874
912,6,severe,12,32,uncertainty_penalized,2,0.5404622682663198,0.07770189337775191,0.07770189337775191,24,0.0028750124999987747
912,6,severe,12,32,uncertainty_penalized,4,0.5381171769545808,-0.0023450913117389893,-0.0011725456558694947,48,0.0057500249999975495
912,6,severe,12,32,uncertainty_penalized,8,0.43199033058742764,-0.1061268463671532,-0.0265317115917883,96,0.011500049999995099
912,6,severe,12,32,uncertainty_penalized,16,0.3049879015262324,-0.12700242906119524,-0.015875303632649405,192,0.023000099999990198
912,6,severe,12,32,uncertainty_penalized,32,0.22995915398535371,-0.07502874754087868,-0.004689296721304918,384,0.046000199999980396
912,6,severe,12,32,uncertainty_penalized,64,0.19450199331948487,-0.03545716066586885,-0.0011080362708084015,768,0.09200039999996079
912,6,severe,12,32,uncertainty_penalized,128,0.18110256603336017,-0.013399427286124699,-0.00020936605134569842,1536,0.18400079999992158
912,6,severe,12,32,random_score,1,0.4627603748885678,0.0,0.0,12,0.0014375062499993874
912,6,severe,12,32,random_score,2,0.42562336351817454,-0.03713701137039327,-0.03713701137039327,24,0.0028750124999987747
912,6,severe,12,32,random_score,4,0.3945628950947768,-0.031060468423397714,-0.015530234211698857,48,0.0057500249999975495
912,6,severe,12,32,random_score,8,0.3366130180918007,-0.0579498770029761,-0.014487469250744026,96,0.011500049999995099
912,6,severe,12,32,random_score,16,0.2674942735119966,-0.0691187445798041,-0.008639843072475513,192,0.023000099999990198
912,6,severe,12,32,random_score,32,0.2239746667347582,-0.04351960677723843,-0.002719975423577402,384,0.046000199999980396
912,6,severe,12,32,random_score,64,0.1979944440472201,-0.02598022268753808,-0.000811881958985565,768,0.09200039999996079
912,6,severe,12,32,random_score,128,0.1819460329156258,-0.016048411131594303,-0.000250756423931161,1536,0.18400079999992158
912,6,severe,12,32,oracle_real_utility,1,0.46276037488856786,0.0,0.0,12,0.0014375062499993874
912,6,severe,12,32,oracle_real_utility,2,0.6205851051450346,0.15782473025646676,0.15782473025646676,24,0.0028750124999987747
912,6,severe,12,32,oracle_real_utility,4,0.7878112981879818,0.16722619304294717,0.08361309652147358,48,0.0057500249999975495
912,6,severe,12,32,oracle_real_utility,8,0.9235918621044978,0.13578056391651605,0.03394514097912901,96,0.011500049999995099
912,6,severe,12,32,oracle_real_utility,16,0.984138021065223,0.06054615896072513,0.007568269870090641,192,0.023000099999990198
912,6,severe,12,32,oracle_real_utility,32,0.9968610625187323,0.012723041453509332,0.0007951900908443332,384,0.046000199999980396
912,6,severe,12,32,oracle_real_utility,64,0.9995594676448875,0.0026984051261551567,8.432516019234865e-05,768,0.09200039999996079
912,6,severe,12,32,oracle_real_utility,128,0.9999759628747033,0.00041649522981579423,6.507737965871785e-06,1536,0.18400079999992158
912,7,severe,12,32,predicted_utility,1,0.4472512716019943,0.0,0.0,12,0.0014375062499993874
912,7,severe,12,32,predicted_utility,2,0.3948590200826724,-0.05239225151932192,-0.05239225151932192,24,0.0028750124999987747
912,7,severe,12,32,predicted_utility,4,0.3042781744865337,-0.09058084559613866,-0.04529042279806933,48,0.0057500249999975495
912,7,severe,12,32,predicted_utility,8,0.2527148912060995,-0.05156328328043419,-0.012890820820108548,96,0.011500049999995099
912,7,severe,12,32,predicted_utility,16,0.23523547495421265,-0.01747941625188687,-0.0021849270314858588,192,0.023000099999990198
912,7,severe,12,32,predicted_utility,32,0.2199230493378079,-0.015312425616404751,-0.000957026601025297,384,0.046000199999980396
912,7,severe,12,32,predicted_utility,64,0.21007239780907805,-0.009850651528729854,-0.0003078328602728079,768,0.09200039999996079
912,7,severe,12,32,predicted_utility,128,0.2056690603145901,-0.004403337494487958,-6.880214835137434e-05,1536,0.18400079999992158
912,7,severe,12,32,uncertainty_penalized,1,0.4472512716019943,0.0,0.0,12,0.0014375062499993874
912,7,severe,12,32,uncertainty_penalized,2,0.3970286417401634,-0.0502226298618309,-0.0502226298618309,24,0.0028750124999987747
912,7,severe,12,32,uncertainty_penalized,4,0.3080514127664108,-0.0889772289737526,-0.0444886144868763,48,0.0057500249999975495
912,7,severe,12,32,uncertainty_penalized,8,0.2539061525188845,-0.054145260247526306,-0.013536315061881576,96,0.011500049999995099
912,7,severe,12,32,uncertainty_penalized,16,0.23484021769011154,-0.019065934828772946,-0.0023832418535966182,192,0.023000099999990198
912,7,severe,12,32,uncertainty_penalized,32,0.21989072775282098,-0.014949489937290561,-0.0009343431210806601,384,0.046000199999980396
912,7,severe,12,32,uncertainty_penalized,64,0.21007237624359884,-0.00981835150922214,-0.00030682348466319186,768,0.09200039999996079
912,7,severe,12,32,uncertainty_penalized,128,0.20566906031458665,-0.0044033159290121915,-6.880181139081549e-05,1536,0.18400079999992158
912,7,severe,12,32,random_score,1,0.4472512716019943,0.0,0.0,12,0.0014375062499993874
912,7,severe,12,32,random_score,2,0.46411869272461126,0.016867421122616966,0.016867421122616966,24,0.0028750124999987747
912,7,severe,12,32,random_score,4,0.4506658643145179,-0.013452828410093376,-0.006726414205046688,48,0.0057500249999975495
912,7,severe,12,32,random_score,8,0.40745812660669545,-0.043207737707822436,-0.010801934426955609,96,0.011500049999995099
912,7,severe,12,32,random_score,16,0.3635735806114171,-0.04388454599527836,-0.005485568249409795,192,0.023000099999990198
912,7,severe,12,32,random_score,32,0.34186757118737066,-0.021706009424046435,-0.0013566255890029022,384,0.046000199999980396
912,7,severe,12,32,random_score,64,0.33609610841423615,-0.005771462773134506,-0.0001803582116604533,768,0.09200039999996079
912,7,severe,12,32,random_score,128,0.3311825281638967,-0.004913580250339444,-7.677469141155382e-05,1536,0.18400079999992158
912,7,severe,12,32,oracle_real_utility,1,0.4472512716019943,0.0,0.0,12,0.0014375062499993874
912,7,severe,12,32,oracle_real_utility,2,0.5868766663308476,0.13962539472885327,0.13962539472885327,24,0.0028750124999987747
912,7,severe,12,32,oracle_real_utility,4,0.7318789394298881,0.14500227309904057,0.07250113654952028,48,0.0057500249999975495
912,7,severe,12,32,oracle_real_utility,8,0.8685125592816966,0.13663361985180844,0.03415840496295211,96,0.011500049999995099
912,7,severe,12,32,oracle_real_utility,16,0.9549749786045827,0.08646241932288612,0.010807802415360765,192,0.023000099999990198
912,7,severe,12,32,oracle_real_utility,32,0.9844573167892812,0.029482338184698476,0.0018426461365436547,384,0.046000199999980396
912,7,severe,12,32,oracle_real_utility,64,0.9950303503947183,0.010573033605437154,0.00033040730016991107,768,0.09200039999996079
912,7,severe,12,32,oracle_real_utility,128,0.9993698827485781,0.004339532353859754,6.780519302905866e-05,1536,0.18400079999992158
912,0,severe,12,64,predicted_utility,1,0.6626821451549201,0.0,0.0,12,0.0012859707031225298
912,0,severe,12,64,predicted_utility,2,0.5226043431018342,-0.14007780205308584,-0.14007780205308584,24,0.0025719414062450596
912,0,severe,12,64,predicted_utility,4,0.3612699995092176,-0.1613343435926166,-0.0806671717963083,48,0.005143882812490119
912,0,severe,12,64,predicted_utility,8,0.26930534573179055,-0.09196465377742707,-0.02299116344435677,96,0.010287765624980238
912,0,severe,12,64,predicted_utility,16,0.2473138306884143,-0.021991515043376236,-0.0027489393804220295,192,0.020575531249960477
912,0,severe,12,64,predicted_utility,32,0.2358842871306467,-0.011429543557767596,-0.0007143464723604748,384,0.041151062499920954
912,0,severe,12,64,predicted_utility,64,0.22417859140487723,-0.011705695725769488,-0.0003658029914302965,768,0.08230212499984191
912,0,severe,12,64,predicted_utility,128,0.2262105881010438,0.002031996696166577,3.1749948377602765e-05,1536,0.16460424999968382
912,0,severe,12,64,uncertainty_penalized,1,0.6626821451549201,0.0,0.0,12,0.0012859707031225298
912,0,severe,12,64,uncertainty_penalized,2,0.5224788101610864,-0.14020333499383364,-0.14020333499383364,24,0.0025719414062450596
912,0,severe,12,64,uncertainty_penalized,4,0.36081004971432123,-0.1616687604467652,-0.0808343802233826,48,0.005143882812490119
912,0,severe,12,64,uncertainty_penalized,8,0.26853089828223015,-0.09227915143209109,-0.023069787858022772,96,0.010287765624980238
912,0,severe,12,64,uncertainty_penalized,16,0.24690299528343554,-0.021627902998794607,-0.002703487874849326,192,0.020575531249960477
912,0,severe,12,64,uncertainty_penalized,32,0.23585578686733205,-0.011047208416103488,-0.000690450526006468,384,0.041151062499920954
912,0,severe,12,64,uncertainty_penalized,64,0.22417814797002575,-0.011677638897306303,-0.00036492621554082196,768,0.08230212499984191
912,0,severe,12,64,uncertainty_penalized,128,0.22621058764562474,0.0020324396755989904,3.1756869931234225e-05,1536,0.16460424999968382
912,0,severe,12,64,random_score,1,0.6626821451549196,0.0,0.0,12,0.0012859707031225298
912,0,severe,12,64,random_score,2,0.6386242084126195,-0.024057936742300168,-0.024057936742300168,24,0.0025719414062450596
912,0,severe,12,64,random_score,4,0.5564818060167163,-0.0821424023959032,-0.0410712011979516,48,0.005143882812490119
912,0,severe,12,64,random_score,8,0.442511788835051,-0.11397001718166527,-0.028492504295416318,96,0.010287765624980238
912,0,severe,12,64,random_score,16,0.3548355574937371,-0.08767623134131391,-0.01095952891766424,192,0.020575531249960477
912,0,severe,12,64,random_score,32,0.33512722047070265,-0.019708337023034428,-0.0012317710639396517,384,0.041151062499920954
912,0,severe,12,64,random_score,64,0.3443818687626173,0.009254648291914636,0.00028920775912233236,768,0.08230212499984191
912,0,severe,12,64,random_score,128,0.3325796849168258,-0.011802183845791459,-0.00018440912259049154,1536,0.16460424999968382
912,0,severe,12,64,oracle_real_utility,1,0.66268214515492,0.0,0.0,12,0.0012859707031225298
912,0,severe,12,64,oracle_real_utility,2,0.8416099382801859,0.17892779312526597,0.17892779312526597,24,0.0025719414062450596
912,0,severe,12,64,oracle_real_utility,4,0.9443326249942452,0.10272268671405926,0.05136134335702963,48,0.005143882812490119
912,0,severe,12,64,oracle_real_utility,8,0.9766045100869506,0.0322718850927054,0.00806797127317635,96,0.010287765624980238
912,0,severe,12,64,oracle_real_utility,16,0.9858521035926491,0.009247593505698481,0.0011559491882123102,192,0.020575531249960477
912,0,severe,12,64,oracle_real_utility,32,0.9915790372831433,0.0057269336904942625,0.0003579333556558914,384,0.041151062499920954
912,0,severe,12,64,oracle_real_utility,64,0.9959599156240755,0.004380878340932148,0.00013690244815412964,768,0.08230212499984191
912,0,severe,12,64,oracle_real_utility,128,0.9987225442403226,0.002762628616247098,4.316607212886091e-05,1536,0.16460424999968382
912,1,severe,12,64,predicted_utility,1,0.5466794843398112,0.0,0.0,12,0.0012859707031225298
912,1,severe,12,64,predicted_utility,2,0.37551806508650587,-0.1711614192533053,-0.1711614192533053,24,0.0025719414062450596
912,1,severe,12,64,predicted_utility,4,0.278204280455068,-0.09731378463143786,-0.04865689231571893,48,0.005143882812490119
912,1,severe,12,64,predicted_utility,8,0.26181663763356433,-0.01638764282150368,-0.00409691070537592,96,0.010287765624980238
912,1,severe,12,64,predicted_utility,16,0.2649795517987038,0.0031629141651394743,0.0003953642706424343,192,0.020575531249960477
912,1,severe,12,64,predicted_utility,32,0.266010572746295,0.0010310209475912213,6.443880922445133e-05,384,0.041151062499920954
912,1,severe,12,64,predicted_utility,64,0.2725025646141067,0.006491991867811686,0.0002028747458691152,768,0.08230212499984191
912,1,severe,12,64,predicted_utility,128,0.2778751758797601,0.00537261126565336,8.394705102583375e-05,1536,0.16460424999968382
912,1,severe,12,64,uncertainty_penalized,1,0.5466794843398112,0.0,0.0,12,0.0012859707031225298
912,1,severe,12,64,uncertainty_penalized,2,0.3761707379717435,-0.17050874636806768,-0.17050874636806768,24,0.0025719414062450596
912,1,severe,12,64,uncertainty_penalized,4,0.27966118624296005,-0.09650955172878345,-0.048254775864391725,48,0.005143882812490119
912,1,severe,12,64,uncertainty_penalized,8,0.26309686916029157,-0.016564317082668478,-0.0041410792706671196,96,0.010287765624980238
912,1,severe,12,64,uncertainty_penalized,16,0.26529192138334456,0.0021950522230529956,0.00027438152788162445,192,0.020575531249960477
912,1,severe,12,64,uncertainty_penalized,32,0.2660166570736944,0.0007247356903498092,4.5295980646863077e-05,384,0.041151062499920954
912,1,severe,12,64,uncertainty_penalized,64,0.2725025654808585,0.00648590840716412,0.00020268463772387876,768,0.08230212499984191
912,1,severe,12,64,uncertainty_penalized,128,0.2778751758797601,0.005372610398901578,8.394703748283716e-05,1536,0.16460424999968382
912,1,severe,12,64,random_score,1,0.5466794843398111,0.0,0.0,12,0.0012859707031225298
912,1,severe,12,64,random_score,2,0.5159057050574167,-0.03077377928239433,-0.03077377928239433,24,0.0025719414062450596
912,1,severe,12,64,random_score,4,0.47489360844007955,-0.04101209661733718,-0.02050604830866859,48,0.005143882812490119
912,1,severe,12,64,random_score,8,0.4396365968495132,-0.03525701159056638,-0.008814252897641595,96,0.010287765624980238
912,1,severe,12,64,random_score,16,0.4432280512603198,0.003591454410806605,0.0004489318013508256,192,0.020575531249960477
912,1,severe,12,64,random_score,32,0.47940930393898673,0.03618125267866695,0.0022613282924166846,384,0.041151062499920954
912,1,severe,12,64,random_score,64,0.4974793596663359,0.018070055727349155,0.0005646892414796611,768,0.08230212499984191
912,1,severe,12,64,random_score,128,0.5139529883479115,0.01647362868157559,0.0002574004481496186,1536,0.16460424999968382
912,1,severe,12,64,oracle_real_utility,1,0.5466794843398112,0.0,0.0,12,0.0012859707031225298
912,1,severe,12,64,oracle_real_utility,2,0.7371766318724652,0.190497147532654,0.190497147532654,24,0.0025719414062450596
912,1,severe,12,64,oracle_real_utility,4,0.8932912027200557,0.1561145708475905,0.07805728542379525,48,0.005143882812490119
912,1,severe,12,64,oracle_real_utility,8,0.9752561685145027,0.08196496579444701,0.020491241448611752,96,0.010287765624980238
912,1,severe,12,64,oracle_real_utility,16,0.9955742951320865,0.02031812661758381,0.002539765827197976,192,0.020575531249960477
912,1,severe,12,64,oracle_real_utility,32,0.9986955205051485,0.003121225373062031,0.00019507658581637694,384,0.041151062499920954
912,1,severe,12,64,oracle_real_utility,64,0.9996703409010748,0.0009748203959262236,3.0463137372694488e-05,768,0.08230212499984191
912,1,severe,12,64,oracle_real_utility,128,0.9999569050216623,0.0002865641205875846,4.47756438418101e-06,1536,0.16460424999968382
912,2,severe,12,64,predicted_utility,1,0.5853382705717634,0.0,0.0,12,0.0012859707031225298
912,2,severe,12,64,predicted_utility,2,0.41534729600460907,-0.16999097456715428,-0.16999097456715428,24,0.0025719414062450596
912,2,severe,12,64,predicted_utility,4,0.29555581440960516,-0.11979148159500391,-0.059895740797501956,48,0.005143882812490119
912,2,severe,12,64,predicted_utility,8,0.2570145123169415,-0.038541302092663654,-0.009635325523165914,96,0.010287765624980238
912,2,severe,12,64,predicted_utility,16,0.25005675595169596,-0.006957756365245538,-0.0008697195456556922,192,0.020575531249960477
912,2,severe,12,64,predicted_utility,32,0.2536508386656112,0.0035940827139152587,0.00022463016961970367,384,0.041151062499920954
912,2,severe,12,64,predicted_utility,64,0.26633664796354867,0.012685809297937445,0.00039643154056054515,768,0.08230212499984191
912,2,severe,12,64,predicted_utility,128,0.2683781487806917,0.0020415008171430493,3.1898450267860146e-05,1536,0.16460424999968382
912,2,severe,12,64,uncertainty_penalized,1,0.5853382705717634,0.0,0.0,12,0.0012859707031225298
912,2,severe,12,64,uncertainty_penalized,2,0.4157804366400864,-0.16955783393167695,-0.16955783393167695,24,0.0025719414062450596
912,2,severe,12,64,uncertainty_penalized,4,0.2960894479212098,-0.11969098871887662,-0.05984549435943831,48,0.005143882812490119
912,2,severe,12,64,uncertainty_penalized,8,0.2568396216979003,-0.03924982622330947,-0.009812456555827367,96,0.010287765624980238
912,2,severe,12,64,uncertainty_penalized,16,0.248961151965527,-0.0078784697323733,-0.0009848087165466625,192,0.020575531249960477
912,2,severe,12,64,uncertainty_penalized,32,0.24544687275953375,-0.0035142792059932593,-0.0002196424503745787,384,0.041151062499920954
912,2,severe,12,64,uncertainty_penalized,64,0.24903381354818796,0.003586940788654208,0.000112091899645444,768,0.08230212499984191
912,2,severe,12,64,uncertainty_penalized,128,0.25630540372697774,0.007271590178789783,0.00011361859654359036,1536,0.16460424999968382
912,2,severe,12,64,random_score,1,0.5853382705717631,0.0,0.0,12,0.0012859707031225298
912,2,severe,12,64,random_score,2,0.5577490720766014,-0.027589198495161726,-0.027589198495161726,24,0.0025719414062450596
912,2,severe,12,64,random_score,4,0.5171188542651808,-0.04063021781142062,-0.02031510890571031,48,0.005143882812490119
912,2,severe,12,64,random_score,8,0.49025872878129567,-0.02686012548388511,-0.006715031370971278,96,0.010287765624980238
912,2,severe,12,64,random_score,16,0.5048604674665094,0.014601738685213694,0.0018252173356517118,192,0.020575531249960477
912,2,severe,12,64,random_score,32,0.574618993581122,0.06975852611461264,0.00435990788216329,384,0.041151062499920954
912,2,severe,12,64,random_score,64,0.6999975837621667,0.1253785901810447,0.003918080943157647,768,0.08230212499984191
912,2,severe,12,64,random_score,128,0.8597133818219459,0.1597157980597792,0.00249555934468405,1536,0.16460424999968382
912,2,severe,12,64,oracle_real_utility,1,0.5853382705717634,0.0,0.0,12,0.0012859707031225298
912,2,severe,12,64,oracle_real_utility,2,0.7771477833351009,0.19180951276333758,0.19180951276333758,24,0.0025719414062450596
912,2,severe,12,64,oracle_real_utility,4,0.9134922181444509,0.13634443480935,0.068172217404675,48,0.005143882812490119
912,2,severe,12,64,oracle_real_utility,8,0.9720674436428316,0.05857522549838068,0.01464380637459517,96,0.010287765624980238
912,2,severe,12,64,oracle_real_utility,16,0.9875389944141543,0.015471550771322673,0.0019339438464153341,192,0.020575531249960477
912,2,severe,12,64,oracle_real_utility,32,0.9945443401206286,0.007005345706474375,0.00043783410665464845,384,0.041151062499920954
912,2,severe,12,64,oracle_real_utility,64,0.9982198283096583,0.00367548818902963,0.00011485900590717593,768,0.08230212499984191
912,2,severe,12,64,oracle_real_utility,128,0.9995830330907209,0.0013632047810626657,2.1300074704104152e-05,1536,0.16460424999968382
912,3,severe,12,64,predicted_utility,1,0.5435854293850375,0.0,0.0,12,0.0012859707031225298
912,3,severe,12,64,predicted_utility,2,0.5632509386794661,0.019665509294428563,0.019665509294428563,24,0.0025719414062450596
912,3,severe,12,64,predicted_utility,4,0.5013080778253435,-0.061942860854122594,-0.030971430427061297,48,0.005143882812490119
912,3,severe,12,64,predicted_utility,8,0.40039691790046805,-0.10091115992487543,-0.025227789981218857,96,0.010287765624980238
912,3,severe,12,64,predicted_utility,16,0.34695537009907673,-0.05344154780139132,-0.006680193475173915,192,0.020575531249960477
912,3,severe,12,64,predicted_utility,32,0.33800081297977924,-0.00895455711929749,-0.0005596598199560932,384,0.041151062499920954
912,3,severe,12,64,predicted_utility,64,0.3400525372277836,0.002051724248004372,6.411638275013662e-05,768,0.08230212499984191
912,3,severe,12,64,predicted_utility,128,0.3433034073701619,0.0032508701423782926,5.079484597466082e-05,1536,0.16460424999968382
912,3,severe,12,64,uncertainty_penalized,1,0.5435854293850375,0.0,0.0,12,0.0012859707031225298
912,3,severe,12,64,uncertainty_penalized,2,0.56575123065356,0.022165801268522523,0.022165801268522523,24,0.0025719414062450596
912,3,severe,12,64,uncertainty_penalized,4,0.5086128526187107,-0.057138378034849335,-0.028569189017424668,48,0.005143882812490119
912,3,severe,12,64,uncertainty_penalized,8,0.4108812870776229,-0.0977315655410878,-0.02443289138527195,96,0.010287765624980238
912,3,severe,12,64,uncertainty_penalized,16,0.3535351516149606,-0.05734613546266232,-0.00716826693283279,192,0.020575531249960477
912,3,severe,12,64,uncertainty_penalized,32,0.3391140402803098,-0.014421111334650794,-0.0009013194584156746,384,0.041151062499920954
912,3,severe,12,64,uncertainty_penalized,64,0.34011984216500274,0.0010058018846929584,3.143130889665495e-05,768,0.08230212499984191
912,3,severe,12,64,uncertainty_penalized,128,0.3433051619208904,0.00318531975588765,4.977062118574453e-05,1536,0.16460424999968382
912,3,severe,12,64,random_score,1,0.5435854293850375,0.0,0.0,12,0.0012859707031225298
912,3,severe,12,64,random_score,2,0.5616493112195297,0.018063881834492146,0.018063881834492146,24,0.0025719414062450596
912,3,severe,12,64,random_score,4,0.610567911230735,0.04891860001120529,0.024459300005602647,48,0.005143882812490119
912,3,severe,12,64,random_score,8,0.6779085822303053,0.0673406709995703,0.016835167749892577,96,0.010287765624980238
912,3,severe,12,64,random_score,16,0.7375220832755301,0.05961350104522489,0.007451687630653112,192,0.020575531249960477
912,3,severe,12,64,random_score,32,0.8074953793725874,0.06997329609705727,0.004373331006066079,384,0.041151062499920954
912,3,severe,12,64,random_score,64,0.8987145453530512,0.09121916598046376,0.0028505989368894924,768,0.08230212499984191
912,3,severe,12,64,random_score,128,0.9561982969800711,0.05748375162701991,0.0008981836191721861,1536,0.16460424999968382
912,3,severe,12,64,oracle_real_utility,1,0.5435854293850375,0.0,0.0,12,0.0012859707031225298
912,3,severe,12,64,oracle_real_utility,2,0.6982819119285649,0.1546964825435274,0.1546964825435274,24,0.0025719414062450596
912,3,severe,12,64,oracle_real_utility,4,0.8464277613233729,0.14814584939480802,0.07407292469740401,48,0.005143882812490119
912,3,severe,12,64,oracle_real_utility,8,0.950009240528042,0.10358147920466909,0.025895369801167273,96,0.010287765624980238
912,3,severe,12,64,oracle_real_utility,16,0.9871505996469262,0.037141359118884165,0.004642669889860521,192,0.020575531249960477
912,3,severe,12,64,oracle_real_utility,32,0.9951443726862343,0.00799377303930815,0.0004996108149567594,384,0.041151062499920954
912,3,severe,12,64,oracle_real_utility,64,0.9981413008942664,0.0029969282080321014,9.365400650100317e-05,768,0.08230212499984191
912,3,severe,12,64,oracle_real_utility,128,0.9994518653772867,0.001310564483020249,2.047757004719139e-05,1536,0.16460424999968382
912,4,severe,12,64,predicted_utility,1,0.5134619810723683,0.0,0.0,12,0.0012859707031225298
912,4,severe,12,64,predicted_utility,2,0.4123780398813765,-0.10108394119099179,-0.10108394119099179,24,0.0025719414062450596
912,4,severe,12,64,predicted_utility,4,0.31724252839513795,-0.09513551148623856,-0.04756775574311928,48,0.005143882812490119
912,4,severe,12,64,predicted_utility,8,0.27457574941331203,-0.042666778981825915,-0.010666694745456479,96,0.010287765624980238
912,4,severe,12,64,predicted_utility,16,0.25833874052925404,-0.01623700888405799,-0.002029626110507249,192,0.020575531249960477
912,4,severe,12,64,predicted_utility,32,0.24781010854445779,-0.010528631984796255,-0.0006580394990497659,384,0.041151062499920954
912,4,severe,12,64,predicted_utility,64,0.23880656990246069,-0.0090035386419971,-0.00028136058256240937,768,0.08230212499984191
912,4,severe,12,64,predicted_utility,128,0.2334960822567774,-0.005310487645683287,-8.297636946380136e-05,1536,0.16460424999968382
912,4,severe,12,64,uncertainty_penalized,1,0.5134619810723683,0.0,0.0,12,0.0012859707031225298
912,4,severe,12,64,uncertainty_penalized,2,0.41232484202588926,-0.10113713904647903,-0.10113713904647903,24,0.0025719414062450596
912,4,severe,12,64,uncertainty_penalized,4,0.3171193127937648,-0.09520552923212444,-0.04760276461606222,48,0.005143882812490119
912,4,severe,12,64,uncertainty_penalized,8,0.27431755648093825,-0.04280175631282657,-0.010700439078206642,96,0.010287765624980238
912,4,severe,12,64,uncertainty_penalized,16,0.2571106964419666,-0.01720686003897165,-0.002150857504871456,192,0.020575531249960477
912,4,severe,12,64,uncertainty_penalized,32,0.24474329509909093,-0.012367401342875672,-0.0007729625839297295,384,0.041151062499920954
912,4,severe,12,64,uncertainty_penalized,64,0.23579225499265424,-0.008951040106436686,-0.00027972000332614644,768,0.08230212499984191
912,4,severe,12,64,uncertainty_penalized,128,0.2327668880646569,-0.003025366927997347,-4.727135824995855e-05,1536,0.16460424999968382
912,4,severe,12,64,random_score,1,0.5134619810723683,0.0,0.0,12,0.0012859707031225298
912,4,severe,12,64,random_score,2,0.49890185693671346,-0.014560124135654828,-0.014560124135654828,24,0.0025719414062450596
912,4,severe,12,64,random_score,4,0.5036569187402631,0.004755061803549621,0.0023775309017748103,48,0.005143882812490119
912,4,severe,12,64,random_score,8,0.4870697376503108,-0.016587181089952274,-0.0041467952724880686,96,0.010287765624980238
912,4,severe,12,64,random_score,16,0.4660143889555162,-0.021055348694794584,-0.002631918586849323,192,0.020575531249960477
912,4,severe,12,64,random_score,32,0.462647887217089,-0.00336650173842723,-0.00021040635865170187,384,0.041151062499920954
912,4,severe,12,64,random_score,64,0.44313810113501756,-0.019509786082071434,-0.0006096808150647323,768,0.08230212499984191
