seed,state_id,mismatch,horizon,pool_size,scorer,profile_class,stop_n,gain_N128_minus_N1,value_N1,value_N128,seconds_per_rollout_estimate
913,1,severe,8,128,oracle_real_utility,helpful,32,0.2588923508868767,0.7356476104964793,0.994539961383356,0.0008676281249790918
913,2,severe,8,128,predicted_utility,harmful,2,-0.02432662861094048,0.6875365524693595,0.663209923858419,0.0008676281249790918
913,2,severe,8,128,uncertainty_penalized,harmful,2,-0.024331675362649907,0.6875365524693594,0.6632048771067095,0.0008676281249790918
913,2,severe,8,128,random_score,helpful,32,0.1618382064085041,0.6875365524693593,0.8493747588778634,0.0008676281249790918
913,2,severe,8,128,oracle_real_utility,helpful,32,0.30978733717968476,0.6875365524693593,0.9973238896490441,0.0008676281249790918
913,3,severe,8,128,predicted_utility,harmful,2,-0.37792530285749915,0.6562443730477743,0.27831907019027513,0.0008676281249790918
913,3,severe,8,128,uncertainty_penalized,harmful,2,-0.3774419312989732,0.6562443730477743,0.2788024417488011,0.0008676281249790918
913,3,severe,8,128,random_score,harmful,8,-0.2405632747532559,0.6562443730477748,0.41568109829451894,0.0008676281249790918
913,3,severe,8,128,oracle_real_utility,helpful,16,0.34208968751065816,0.6562443730477747,0.9983340605584329,0.0008676281249790918
913,4,severe,8,128,predicted_utility,harmful,2,-0.2362572812183829,0.4675416475138291,0.2312843662954462,0.0008676281249790918
913,4,severe,8,128,uncertainty_penalized,harmful,2,-0.23625728203402774,0.4675416475138291,0.23128436547980136,0.0008676281249790918
913,4,severe,8,128,random_score,harmful,2,-0.07189200621243375,0.4675416475138292,0.39564964130139546,0.0008676281249790918
913,4,severe,8,128,oracle_real_utility,helpful,32,0.53197909570016,0.46754164751382915,0.9995207432139891,0.0008676281249790918
913,5,severe,8,128,predicted_utility,harmful,2,-0.0337990609708696,0.6893494633355526,0.655550402364683,0.0008676281249790918
913,5,severe,8,128,uncertainty_penalized,harmful,2,-0.023447130654270287,0.6893494633355526,0.6659023326812823,0.0008676281249790918
913,5,severe,8,128,random_score,saturating,2,0.03790616884064313,0.6893494633355525,0.7272556321761956,0.0008676281249790918
913,5,severe,8,128,oracle_real_utility,helpful,32,0.3081464302019169,0.6893494633355521,0.997495893537469,0.0008676281249790918
913,6,severe,8,128,predicted_utility,harmful,2,-0.37549045975206413,0.6507162532150509,0.27522579346298676,0.0008676281249790918
913,6,severe,8,128,uncertainty_penalized,harmful,2,-0.37559678007100705,0.6507162532150509,0.27511947314404384,0.0008676281249790918
913,6,severe,8,128,random_score,helpful,64,0.28833284317115626,0.6507162532150513,0.9390490963862076,0.0008676281249790918
913,6,severe,8,128,oracle_real_utility,helpful,16,0.34753382800357535,0.6507162532150514,0.9982500812186268,0.0008676281249790918
913,7,severe,8,128,predicted_utility,harmful,2,-0.43490669030068835,0.6272996341905411,0.19239294388985279,0.0008676281249790918
913,7,severe,8,128,uncertainty_penalized,harmful,2,-0.434592447401909,0.6272996341905411,0.19270718678863213,0.0008676281249790918
913,7,severe,8,128,random_score,helpful,8,0.0653620158965621,0.627299634190542,0.6926616500871041,0.0008676281249790918
913,7,severe,8,128,oracle_real_utility,helpful,16,0.37106033792210924,0.6272996341905416,0.9983599721126508,0.0008676281249790918
913,0,severe,12,32,predicted_utility,harmful,2,-0.18023131542511794,0.4542104682235847,0.27397915279846674,0.0014361328123868589
913,0,severe,12,32,uncertainty_penalized,harmful,2,-0.18023152987128227,0.4542104682235847,0.2739789383523024,0.0014361328123868589
913,0,severe,12,32,random_score,harmful,2,-0.3929422013605014,0.45421046822358446,0.061268266863083065,0.0014361328123868589
913,0,severe,12,32,oracle_real_utility,helpful,64,0.54563429447011,0.4542104682235846,0.9998447626936946,0.0014361328123868589
913,1,severe,12,32,predicted_utility,harmful,2,-0.48901368093445174,0.5894993106840137,0.10048562974956196,0.0014361328123868589
913,1,severe,12,32,uncertainty_penalized,harmful,2,-0.48901368363475917,0.5894993106840137,0.10048562704925455,0.0014361328123868589
913,1,severe,12,32,random_score,harmful,2,-0.228814807562281,0.5894993106840138,0.36068450312173284,0.0014361328123868589
913,1,severe,12,32,oracle_real_utility,helpful,16,0.4103482669906555,0.5894993106840137,0.9998475776746693,0.0014361328123868589
913,2,severe,12,32,predicted_utility,harmful,2,-0.25328124474647123,0.49687304201835075,0.24359179727187952,0.0014361328123868589
913,2,severe,12,32,uncertainty_penalized,harmful,2,-0.2532812494257483,0.49687304201835064,0.24359179259260233,0.0014361328123868589
913,2,severe,12,32,random_score,unstable,16,0.029448205209757605,0.49687304201835075,0.5263212472281084,0.0014361328123868589
913,2,severe,12,32,oracle_real_utility,helpful,32,0.5031015332094815,0.4968730420183506,0.9999745752278321,0.0014361328123868589
913,3,severe,12,32,predicted_utility,harmful,4,-0.19086404888495445,0.35119565581558193,0.16033160693062748,0.0014361328123868589
913,3,severe,12,32,uncertainty_penalized,harmful,4,-0.19086404862898576,0.35119565581558193,0.16033160718659617,0.0014361328123868589
913,3,severe,12,32,random_score,saturating,2,0.04322784407339586,0.351195655815582,0.39442349988897785,0.0014361328123868589
913,3,severe,12,32,oracle_real_utility,helpful,64,0.6479926315782912,0.3511956558155819,0.9991882873938731,0.0014361328123868589
913,4,severe,12,32,predicted_utility,harmful,2,-0.3108620182190059,0.4227010066344113,0.11183898841540539,0.0014361328123868589
913,4,severe,12,32,uncertainty_penalized,harmful,2,-0.31086200860254753,0.4227010066344113,0.11183899803186376,0.0014361328123868589
913,4,severe,12,32,random_score,harmful,2,-0.18776423888919086,0.42270100663441124,0.23493676774522038,0.0014361328123868589
913,4,severe,12,32,oracle_real_utility,helpful,32,0.577281320799316,0.42270100663441124,0.9999823274337273,0.0014361328123868589
913,5,severe,12,32,predicted_utility,harmful,2,-0.3141198761442522,0.5085976561862242,0.19447778004197205,0.0014361328123868589
913,5,severe,12,32,uncertainty_penalized,harmful,2,-0.3141198761442522,0.5085976561862242,0.19447778004197205,0.0014361328123868589
913,5,severe,12,32,random_score,helpful,64,0.4800654886591328,0.5085976561862241,0.9886631448453569,0.0014361328123868589
913,5,severe,12,32,oracle_real_utility,helpful,32,0.4913495552282856,0.5085976561862241,0.9999472114145097,0.0014361328123868589
913,6,severe,12,32,predicted_utility,harmful,4,-0.12102060810484427,0.3169546217641004,0.1959340136592561,0.0014361328123868589
913,6,severe,12,32,uncertainty_penalized,harmful,4,-0.12102060802701575,0.3169546217641004,0.19593401373708463,0.0014361328123868589
913,6,severe,12,32,random_score,harmful,4,-0.1703737311060916,0.3169546217641004,0.14658089065800878,0.0014361328123868589
913,6,severe,12,32,oracle_real_utility,helpful,64,0.6828125444781077,0.3169546217641004,0.9997671662422081,0.0014361328123868589
913,7,severe,12,32,predicted_utility,harmful,4,-0.27208292478995505,0.4762040153403118,0.20412109055035677,0.0014361328123868589
913,7,severe,12,32,uncertainty_penalized,harmful,4,-0.2720459955301518,0.4762040153403118,0.20415801981016002,0.0014361328123868589
913,7,severe,12,32,random_score,harmful,8,-0.2637984512010918,0.4762040153403118,0.21240556413922,0.0014361328123868589
913,7,severe,12,32,oracle_real_utility,helpful,64,0.5225593667516937,0.4762040153403118,0.9987633820920054,0.0014361328123868589
913,0,severe,12,64,predicted_utility,harmful,2,-0.15949004961872948,0.4863987568135463,0.3269087071948168,0.0012204179687387295
913,0,severe,12,64,uncertainty_penalized,harmful,2,-0.20785395071336044,0.4863987568135463,0.27854480610018584,0.0012204179687387295
913,0,severe,12,64,random_score,harmful,2,-0.3768221673915927,0.48639875681354633,0.10957658942195361,0.0012204179687387295
913,0,severe,12,64,oracle_real_utility,helpful,32,0.5133418704183551,0.4863987568135463,0.9997406272319014,0.0012204179687387295
913,1,severe,12,64,predicted_utility,harmful,2,-0.4650811178658584,0.6153910391775513,0.15030992131169296,0.0012204179687387295
913,1,severe,12,64,uncertainty_penalized,harmful,2,-0.4650811171519742,0.6153910391775513,0.15030992202557716,0.0012204179687387295
913,1,severe,12,64,random_score,harmful,2,-0.22459288041344677,0.6153910391775513,0.39079815876410456,0.0012204179687387295
913,1,severe,12,64,oracle_real_utility,helpful,16,0.3845939006582194,0.6153910391775513,0.9999849398357707,0.0012204179687387295
913,2,severe,12,64,predicted_utility,harmful,2,-0.3312877655919344,0.5725412178973884,0.24125345230545403,0.0012204179687387295
913,2,severe,12,64,uncertainty_penalized,harmful,2,-0.33128810644339785,0.5725412178973884,0.2412531114539906,0.0012204179687387295
913,2,severe,12,64,random_score,harmful,8,-0.07792591229197315,0.5725412178973884,0.4946153056054153,0.0012204179687387295
913,2,severe,12,64,oracle_real_utility,helpful,32,0.4269443927933776,0.5725412178973885,0.9994856106907661,0.0012204179687387295
913,3,severe,12,64,predicted_utility,harmful,4,-0.17942926782254573,0.3332922809841492,0.15386301316160347,0.0012204179687387295
913,3,severe,12,64,uncertainty_penalized,harmful,4,-0.1794292678206427,0.3332922809841492,0.1538630131635065,0.0012204179687387295
913,3,severe,12,64,random_score,helpful,128,0.5437487492026305,0.33329228098414926,0.8770410301867797,0.0012204179687387295
913,3,severe,12,64,oracle_real_utility,helpful,64,0.6632021614041539,0.33329228098414926,0.9964944423883031,0.0012204179687387295
913,4,severe,12,64,predicted_utility,harmful,2,-0.4230847578956171,0.4733827930245982,0.050298035128981074,0.0012204179687387295
913,4,severe,12,64,uncertainty_penalized,harmful,2,-0.4222741011194826,0.4733827930245982,0.051108691905115564,0.0012204179687387295
913,4,severe,12,64,random_score,harmful,16,-0.19910562409031418,0.4733827930245981,0.27427716893428394,0.0012204179687387295
913,4,severe,12,64,oracle_real_utility,helpful,32,0.52645488498873,0.4733827930245981,0.9998376780133282,0.0012204179687387295
913,5,severe,12,64,predicted_utility,harmful,2,-0.24301282716474099,0.555642038188106,0.312629211023365,0.0012204179687387295
913,5,severe,12,64,uncertainty_penalized,harmful,2,-0.24315502569426573,0.555642038188106,0.31248701249384025,0.0012204179687387295
913,5,severe,12,64,random_score,helpful,128,0.4320855017058636,0.5556420381881058,0.9877275398939693,0.0012204179687387295
913,5,severe,12,64,oracle_real_utility,helpful,32,0.44397319603059215,0.5556420381881058,0.9996152342186979,0.0012204179687387295
913,6,severe,12,64,predicted_utility,harmful,4,-0.18531613079648251,0.4188930696677219,0.23357693887123937,0.0012204179687387295
913,6,severe,12,64,uncertainty_penalized,harmful,4,-0.1853161247022921,0.4188930696677219,0.23357694496542977,0.0012204179687387295
913,6,severe,12,64,random_score,harmful,4,-0.1819690388810411,0.41889306966772194,0.23692403078668084,0.0012204179687387295
913,6,severe,12,64,oracle_real_utility,helpful,32,0.5803826133990568,0.41889306966772183,0.9992756830667787,0.0012204179687387295
913,7,severe,12,64,predicted_utility,harmful,4,-0.14327679296750878,0.37911502399636393,0.23583823102885515,0.0012204179687387295
913,7,severe,12,64,uncertainty_penalized,harmful,4,-0.14321222154201402,0.379115023996364,0.23590280245434997,0.0012204179687387295
913,7,severe,12,64,random_score,harmful,2,-0.1494006496446512,0.37911502399636404,0.22971437435171285,0.0012204179687387295
913,7,severe,12,64,oracle_real_utility,helpful,64,0.6197256690486518,0.3791150239963639,0.9988406930450157,0.0012204179687387295
913,0,severe,12,128,predicted_utility,harmful,2,-0.2014538800980868,0.5119012154167462,0.31044733531865937,0.0012485254882790287
913,0,severe,12,128,uncertainty_penalized,harmful,2,-0.20377385833660266,0.511901215416746,0.3081273570801434,0.0012485254882790287
913,0,severe,12,128,random_score,harmful,4,-0.2658868700528179,0.5119012154167457,0.2460143453639278,0.0012485254882790287
913,0,severe,12,128,oracle_real_utility,helpful,32,0.48488573427293513,0.5119012154167459,0.9967869496896811,0.0012485254882790287
913,1,severe,12,128,predicted_utility,harmful,2,-0.40657802382458036,0.6094619778538248,0.20288395402924447,0.0012485254882790287
913,1,severe,12,128,uncertainty_penalized,harmful,2,-0.4062777769576295,0.6094619778538247,0.2031842008961952,0.0012485254882790287
913,1,severe,12,128,random_score,harmful,2,-0.2080533371673512,0.6094619778538249,0.40140864068647375,0.0012485254882790287
913,1,severe,12,128,oracle_real_utility,helpful,16,0.38946401689205024,0.6094619778538253,0.9989259947458755,0.0012485254882790287
913,2,severe,12,128,predicted_utility,harmful,2,-0.32703470686314706,0.6218750605050128,0.2948403536418658,0.0012485254882790287
913,2,severe,12,128,uncertainty_penalized,harmful,2,-0.3270393887012592,0.621875060505013,0.29483567180375375,0.0012485254882790287
913,2,severe,12,128,random_score,saturating,16,0.005614131223404262,0.6218750605050133,0.6274891917284176,0.0012485254882790287
913,2,severe,12,128,oracle_real_utility,helpful,32,0.3761819038841909,0.6218750605050131,0.998056964389204,0.0012485254882790287
913,3,severe,12,128,predicted_utility,harmful,4,-0.20151054271701696,0.3841201175684739,0.18260957485145696,0.0012485254882790287
913,3,severe,12,128,uncertainty_penalized,harmful,4,-0.20151053944056324,0.3841201175684739,0.18260957812791068,0.0012485254882790287
913,3,severe,12,128,random_score,unstable,2,0.04078330601362251,0.3841201175684739,0.42490342358209643,0.0012485254882790287
913,3,severe,12,128,oracle_real_utility,helpful,64,0.6127388889139812,0.38412011756847386,0.9968590064824551,0.0012485254882790287
913,4,severe,12,128,predicted_utility,harmful,2,-0.28747085848238396,0.5466558313579585,0.2591849728755745,0.0012485254882790287
913,4,severe,12,128,uncertainty_penalized,harmful,2,-0.288348995623891,0.5466558313579586,0.2583068357340676,0.0012485254882790287
913,4,severe,12,128,random_score,harmful,4,-0.18650491765746335,0.5466558313579584,0.360150913700495,0.0012485254882790287
913,4,severe,12,128,oracle_real_utility,helpful,32,0.45248608262064793,0.5466558313579586,0.9991419139786065,0.0012485254882790287
913,5,severe,12,128,predicted_utility,harmful,2,-0.23019975826667932,0.5387733193989338,0.3085735611322545,0.0012485254882790287
913,5,severe,12,128,uncertainty_penalized,harmful,2,-0.23081227145908445,0.5387733193989338,0.30796104793984935,0.0012485254882790287
913,5,severe,12,128,random_score,helpful,128,0.44332589000745826,0.5387733193989336,0.9820992094063918,0.0012485254882790287
913,5,severe,12,128,oracle_real_utility,helpful,32,0.45990330706375904,0.5387733193989336,0.9986766264626926,0.0012485254882790287
913,6,severe,12,128,predicted_utility,harmful,4,-0.18831357954770273,0.4736577128634159,0.2853441333157132,0.0012485254882790287
913,6,severe,12,128,uncertainty_penalized,harmful,4,-0.19035223445870786,0.4736577128634159,0.28330547840470804,0.0012485254882790287
913,6,severe,12,128,random_score,unstable,4,0.18541823064608487,0.47365771286341596,0.6590759435095008,0.0012485254882790287
913,6,severe,12,128,oracle_real_utility,helpful,32,0.5249087250114141,0.47365771286341585,0.9985664378748299,0.0012485254882790287
913,7,severe,12,128,predicted_utility,harmful,4,-0.13572521826318595,0.37712464480662833,0.24139942654344237,0.0012485254882790287
913,7,severe,12,128,uncertainty_penalized,harmful,4,-0.13541592449762363,0.37712464480662833,0.2417087203090047,0.0012485254882790287
913,7,severe,12,128,random_score,harmful,16,-0.04115681161268997,0.3771246448066286,0.33596783319393864,0.0012485254882790287
913,7,severe,12,128,oracle_real_utility,helpful,64,0.6177350908861736,0.3771246448066285,0.9948597356928021,0.0012485254882790287
914,0,mild,4,32,predicted_utility,harmful,4,-0.13967779803275737,0.5837528197586371,0.44407502172587976,0.0006924105468897324
914,0,mild,4,32,uncertainty_penalized,harmful,4,-0.14803122956874887,0.5837528197586372,0.4357215901898884,0.0006924105468897324
914,0,mild,4,32,random_score,harmful,2,-0.29018886377938014,0.5837528197586372,0.2935639559792571,0.0006924105468897324
914,0,mild,4,32,oracle_real_utility,helpful,32,0.4162106243269966,0.5837528197586372,0.9999634440856339,0.0006924105468897324
914,1,mild,4,32,predicted_utility,harmful,8,-0.09988155066741777,0.5360259242302281,0.43614437356281033,0.0006924105468897324
914,1,mild,4,32,uncertainty_penalized,harmful,4,-0.09988345876105414,0.5360259242302281,0.43614246546917396,0.0006924105468897324
914,1,mild,4,32,random_score,harmful,16,-0.11354481075746142,0.5360259242302282,0.4224811134727668,0.0006924105468897324
914,1,mild,4,32,oracle_real_utility,helpful,32,0.46395001497175803,0.5360259242302281,0.9999759392019861,0.0006924105468897324
914,2,mild,4,32,predicted_utility,helpful,32,0.28609415158796436,0.6300974357424841,0.9161915873304485,0.0006924105468897324
914,2,mild,4,32,uncertainty_penalized,helpful,32,0.2865350096103697,0.6300974357424841,0.9166324453528538,0.0006924105468897324
914,2,mild,4,32,random_score,helpful,16,0.07617250308140167,0.6300974357424841,0.7062699388238858,0.0006924105468897324
914,2,mild,4,32,oracle_real_utility,helpful,64,0.3686201620827827,0.630097435742484,0.9987175978252667,0.0006924105468897324
914,3,mild,4,32,predicted_utility,helpful,64,0.41094835830053444,0.5696263487602363,0.9805747070607708,0.0006924105468897324
914,3,mild,4,32,uncertainty_penalized,helpful,64,0.41094835830053444,0.5696263487602363,0.9805747070607708,0.0006924105468897324
914,3,mild,4,32,random_score,harmful,2,-0.3645901749007871,0.5696263487602361,0.205036173859449,0.0006924105468897324
914,3,mild,4,32,oracle_real_utility,helpful,32,0.43035758829570714,0.5696263487602362,0.9999839370559434,0.0006924105468897324
914,4,mild,4,32,predicted_utility,helpful,16,0.182683716560325,0.3589472298166144,0.5416309463769394,0.0006924105468897324
914,4,mild,4,32,uncertainty_penalized,helpful,16,0.18268371656032512,0.3589472298166143,0.5416309463769394,0.0006924105468897324
914,4,mild,4,32,random_score,saturating,8,0.02952504361403835,0.3589472298166144,0.38847227343065277,0.0006924105468897324
914,4,mild,4,32,oracle_real_utility,helpful,128,0.6337786938686341,0.3589472298166143,0.9927259236852484,0.0006924105468897324
914,5,mild,4,32,predicted_utility,helpful,32,0.40179026196766987,0.5503909169491404,0.9521811789168103,0.0006924105468897324
914,5,mild,4,32,uncertainty_penalized,helpful,32,0.40074756422108326,0.5503909169491406,0.9511384811702238,0.0006924105468897324
914,5,mild,4,32,random_score,helpful,64,0.27209921325014863,0.5503909169491403,0.822490130199289,0.0006924105468897324
914,5,mild,4,32,oracle_real_utility,helpful,32,0.44924843760269817,0.5503909169491406,0.9996393545518387,0.0006924105468897324
914,6,mild,4,32,predicted_utility,helpful,32,0.29770966665025933,0.6383406526382419,0.9360503192885012,0.0006924105468897324
914,6,mild,4,32,uncertainty_penalized,helpful,32,0.301512411838848,0.6383406526382419,0.9398530644770899,0.0006924105468897324
914,6,mild,4,32,random_score,harmful,8,-0.30455083479905753,0.638340652638242,0.3337898178391845,0.0006924105468897324
914,6,mild,4,32,oracle_real_utility,helpful,32,0.361470079644978,0.6383406526382419,0.9998107322832199,0.0006924105468897324
914,7,mild,4,32,predicted_utility,harmful,4,-0.047008490872639586,0.433682977727728,0.38667448685508843,0.0006924105468897324
914,7,mild,4,32,uncertainty_penalized,harmful,4,-0.047008490872640196,0.43368297772772796,0.38667448685508776,0.0006924105468897324
914,7,mild,4,32,random_score,saturating,8,0.0017621950917120488,0.43368297772772796,0.43544517281944,0.0006924105468897324
914,7,mild,4,32,oracle_real_utility,helpful,64,0.5662612006325676,0.433682977727728,0.9999441783602956,0.0006924105468897324
914,0,mild,4,64,predicted_utility,harmful,8,-0.05848956392588234,0.5692464329812877,0.5107568690554054,0.0005964431641132251
914,0,mild,4,64,uncertainty_penalized,harmful,8,-0.0593265455909614,0.5692464329812876,0.5099198873903262,0.0005964431641132251
914,0,mild,4,64,random_score,harmful,8,-0.1894433945213877,0.5692464329812874,0.3798030384598997,0.0005964431641132251
914,0,mild,4,64,oracle_real_utility,helpful,32,0.4304440142569713,0.5692464329812877,0.9996904472382591,0.0005964431641132251
914,1,mild,4,64,predicted_utility,harmful,4,-0.02259723084210119,0.5371546245569343,0.5145573937148331,0.0005964431641132251
914,1,mild,4,64,uncertainty_penalized,harmful,4,-0.07272436007352445,0.5371546245569343,0.46443026448340985,0.0005964431641132251
914,1,mild,4,64,random_score,helpful,128,0.29579861809695607,0.5371546245569343,0.8329532426538904,0.0005964431641132251
914,1,mild,4,64,oracle_real_utility,helpful,32,0.46263619606763995,0.5371546245569344,0.9997908206245744,0.0005964431641132251
914,2,mild,4,64,predicted_utility,helpful,32,0.27621726960430804,0.6376199448530496,0.9138372144573577,0.0005964431641132251
914,2,mild,4,64,uncertainty_penalized,helpful,32,0.2765765972226515,0.6376199448530497,0.9141965420757012,0.0005964431641132251
914,2,mild,4,64,random_score,helpful,64,0.1654489357896114,0.6376199448530498,0.8030688806426612,0.0005964431641132251
914,2,mild,4,64,oracle_real_utility,helpful,64,0.3570979729009317,0.6376199448530497,0.9947179177539814,0.0005964431641132251
914,3,mild,4,64,predicted_utility,helpful,64,0.40230523935285945,0.5250809314392586,0.927386170792118,0.0005964431641132251
914,3,mild,4,64,uncertainty_penalized,helpful,64,0.40202755360143183,0.5250809314392586,0.9271084850406904,0.0005964431641132251
914,3,mild,4,64,random_score,harmful,2,-0.310369075499902,0.5250809314392585,0.21471185593935652,0.0005964431641132251
914,3,mild,4,64,oracle_real_utility,helpful,32,0.47352739026984825,0.5250809314392585,0.9986083217091067,0.0005964431641132251
914,4,mild,4,64,predicted_utility,helpful,16,0.14987047453399727,0.4167804048935446,0.5666508794275419,0.0005964431641132251
914,4,mild,4,64,uncertainty_penalized,helpful,16,0.14954134641482758,0.41678040489354456,0.5663217513083721,0.0005964431641132251
914,4,mild,4,64,random_score,harmful,4,-0.03712881957562103,0.4167804048935445,0.3796515853179235,0.0005964431641132251
914,4,mild,4,64,oracle_real_utility,helpful,128,0.5815443878574204,0.4167804048935446,0.998324792750965,0.0005964431641132251
914,5,mild,4,64,predicted_utility,helpful,32,0.344808340274115,0.5965927626177324,0.9414011028918474,0.0005964431641132251
914,5,mild,4,64,uncertainty_penalized,helpful,32,0.34488144675716037,0.5965927626177323,0.9414742093748927,0.0005964431641132251
914,5,mild,4,64,random_score,helpful,64,0.23754818872930028,0.5965927626177325,0.8341409513470328,0.0005964431641132251
914,5,mild,4,64,oracle_real_utility,helpful,32,0.40125477957860645,0.5965927626177324,0.9978475421963389,0.0005964431641132251
914,6,mild,4,64,predicted_utility,helpful,32,0.34883968416706324,0.5795444460586837,0.928384130225747,0.0005964431641132251
914,6,mild,4,64,uncertainty_penalized,helpful,64,0.3489867667273593,0.5795444460586837,0.928531212786043,0.0005964431641132251
914,6,mild,4,64,random_score,harmful,8,-0.23281319510156695,0.5795444460586836,0.34673125095711665,0.0005964431641132251
914,6,mild,4,64,oracle_real_utility,helpful,32,0.41804082565140754,0.5795444460586837,0.9975852717100913,0.0005964431641132251
914,7,mild,4,64,predicted_utility,harmful,4,-0.11075361696802555,0.528572853869897,0.4178192369018715,0.0005964431641132251
914,7,mild,4,64,uncertainty_penalized,harmful,4,-0.11272720070319847,0.528572853869897,0.4158456531666986,0.0005964431641132251
914,7,mild,4,64,random_score,harmful,8,-0.07804616587779578,0.5285728538698973,0.4505266879921015,0.0005964431641132251
914,7,mild,4,64,oracle_real_utility,helpful,32,0.4693781421856721,0.5285728538698973,0.9979509960555694,0.0005964431641132251
914,0,mild,4,128,predicted_utility,harmful,8,-0.06467551473190514,0.5744339729088266,0.5097584581769214,0.0005488172851642048
914,0,mild,4,128,uncertainty_penalized,harmful,4,-0.06670067685496595,0.5744339729088267,0.5077332960538607,0.0005488172851642048
914,0,mild,4,128,random_score,harmful,2,-0.31356128454841803,0.5744339729088267,0.26087268836040867,0.0005488172851642048
914,0,mild,4,128,oracle_real_utility,helpful,32,0.4227092186007416,0.5744339729088268,0.9971431915095684,0.0005488172851642048
914,1,mild,4,128,predicted_utility,helpful,16,0.1957743403180151,0.5716676817562437,0.7674420220742588,0.0005488172851642048
914,1,mild,4,128,uncertainty_penalized,unstable,16,0.034636130495881434,0.5716676817562438,0.6063038122521253,0.0005488172851642048
914,1,mild,4,128,random_score,helpful,128,0.27686280636935456,0.5716676817562436,0.8485304881255982,0.0005488172851642048
914,1,mild,4,128,oracle_real_utility,helpful,32,0.4256554169722062,0.5716676817562439,0.9973230987284502,0.0005488172851642048
914,2,mild,4,128,predicted_utility,helpful,16,0.22313908896027068,0.6821197917156208,0.9052588806758914,0.0005488172851642048
914,2,mild,4,128,uncertainty_penalized,helpful,16,0.22013005321700763,0.6821197917156208,0.9022498449326284,0.0005488172851642048
914,2,mild,4,128,random_score,helpful,32,0.17406921307524348,0.6821197917156212,0.8561890047908647,0.0005488172851642048
914,2,mild,4,128,oracle_real_utility,helpful,32,0.30996515249805046,0.6821197917156208,0.9920849442136712,0.0005488172851642048
914,3,mild,4,128,predicted_utility,helpful,64,0.31773781370432597,0.6039832813622579,0.9217210950665838,0.0005488172851642048
914,3,mild,4,128,uncertainty_penalized,helpful,128,0.3106063350584414,0.6039832813622579,0.9145896164206992,0.0005488172851642048
914,3,mild,4,128,random_score,harmful,2,-0.26506921004092276,0.6039832813622582,0.33891407132133544,0.0005488172851642048
914,3,mild,4,128,oracle_real_utility,helpful,32,0.394727285005683,0.6039832813622581,0.9987105663679411,0.0005488172851642048
914,4,mild,4,128,predicted_utility,helpful,16,0.13584581138669816,0.42589240108710225,0.5617382124738004,0.0005488172851642048
914,4,mild,4,128,uncertainty_penalized,helpful,16,0.13525017208018053,0.42589240108710225,0.5611425731672828,0.0005488172851642048
914,4,mild,4,128,random_score,harmful,2,-0.07514916282492962,0.4258924010871022,0.3507432382621726,0.0005488172851642048
914,4,mild,4,128,oracle_real_utility,helpful,128,0.5662540562476441,0.4258924010871023,0.9921464573347465,0.0005488172851642048
914,5,mild,4,128,predicted_utility,helpful,32,0.24666423264180215,0.6895464550391187,0.9362106876809209,0.0005488172851642048
914,5,mild,4,128,uncertainty_penalized,helpful,32,0.23835199645466754,0.6895464550391187,0.9278984514937862,0.0005488172851642048
914,5,mild,4,128,random_score,helpful,64,0.16282919014052144,0.6895464550391189,0.8523756451796404,0.0005488172851642048
914,5,mild,4,128,oracle_real_utility,helpful,32,0.30208294346767994,0.6895464550391186,0.9916293985067985,0.0005488172851642048
914,6,mild,4,128,predicted_utility,helpful,32,0.39493965068008696,0.5398914496957301,0.9348311003758171,0.0005488172851642048
914,6,mild,4,128,uncertainty_penalized,helpful,64,0.3948663617957553,0.5398914496957301,0.9347578114914854,0.0005488172851642048
914,6,mild,4,128,random_score,saturating,16,0.00595110029260526,0.5398914496957302,0.5458425499883355,0.0005488172851642048
914,6,mild,4,128,oracle_real_utility,helpful,32,0.45778752929336186,0.5398914496957302,0.9976789789890921,0.0005488172851642048
914,7,mild,4,128,predicted_utility,saturating,8,0.030002649813526183,0.6221259687175484,0.6521286185310746,0.0005488172851642048
914,7,mild,4,128,uncertainty_penalized,harmful,4,-0.028082079398271897,0.6221259687175484,0.5940438893192765,0.0005488172851642048
914,7,mild,4,128,random_score,helpful,8,0.26718355967730334,0.6221259687175485,0.8893095283948519,0.0005488172851642048
914,7,mild,4,128,oracle_real_utility,helpful,32,0.37435080778448626,0.6221259687175484,0.9964767765020347,0.0005488172851642048
914,0,mild,8,32,predicted_utility,unstable,8,0.14537069091004368,0.37317518430044866,0.5185458752104923,0.0008767808593574955
914,0,mild,8,32,uncertainty_penalized,unstable,8,0.14537069091004368,0.37317518430044866,0.5185458752104923,0.0008767808593574955
914,0,mild,8,32,random_score,helpful,64,0.2157742495778731,0.37317518430044866,0.5889494338783218,0.0008767808593574955
914,0,mild,8,32,oracle_real_utility,helpful,128,0.6261107872224358,0.37317518430044866,0.9992859715228846,0.0008767808593574955
914,1,mild,8,32,predicted_utility,unstable,16,0.12104454728646613,0.37724925620303845,0.4982938034895046,0.0008767808593574955
914,1,mild,8,32,uncertainty_penalized,unstable,16,0.12104454728646613,0.37724925620303845,0.4982938034895046,0.0008767808593574955
914,1,mild,8,32,random_score,unstable,2,0.09338366469511161,0.3772492562030384,0.47063292089815,0.0008767808593574955
914,1,mild,8,32,oracle_real_utility,helpful,64,0.6219796760295719,0.37724925620303845,0.9992289322326103,0.0008767808593574955
